experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,risk_adjusted_return,take_profit_mode
11:3011:32_L1SL15_L2SL30_L3SL65_RangeBoundary,11:30-11:32,15,30,65,-649.0,2446.0,3.768875192604006,range_boundary
11:3011:32_L1SL15_L2SL30_L3SL70_RangeBoundary,11:30-11:32,15,30,70,-647.0,2373.0,3.6676970633693973,range_boundary
11:3011:32_L1SL15_L2SL45_L3SL45_RangeBoundary,11:30-11:32,15,45,45,-770.0,3120.0,4.0519480519480515,range_boundary
11:3011:32_L1SL15_L2SL45_L3SL50_RangeBoundary,11:30-11:32,15,45,50,-722.0,3138.0,4.346260387811634,range_boundary
11:3011:32_L1SL15_L2SL45_L3SL55_RangeBoundary,11:30-11:32,15,45,55,-709.0,3152.0,4.445698166431594,range_boundary
11:3011:32_L1SL15_L2SL45_L3SL60_RangeBoundary,11:30-11:32,15,45,60,-744.0,3022.0,4.061827956989247,range_boundary
11:3011:32_L1SL15_L2SL45_L3SL65_RangeBoundary,11:30-11:32,15,45,65,-779.0,2992.0,3.840821566110398,range_boundary
11:3011:32_L1SL15_L2SL45_L3SL70_RangeBoundary,11:30-11:32,15,45,70,-777.0,2919.0,3.7567567567567566,range_boundary
11:3011:32_L1SL15_L2SL50_L3SL50_RangeBoundary,11:30-11:32,15,50,50,-657.0,3156.0,4.80365296803653,range_boundary
11:3011:32_L1SL15_L2SL50_L3SL55_RangeBoundary,11:30-11:32,15,50,55,-644.0,3170.0,4.922360248447205,range_boundary
11:3011:32_L1SL15_L2SL50_L3SL60_RangeBoundary,11:30-11:32,15,50,60,-679.0,3040.0,4.477172312223859,range_boundary
11:3011:32_L1SL15_L2SL50_L3SL65_RangeBoundary,11:30-11:32,15,50,65,-714.0,3010.0,4.215686274509804,range_boundary
11:3011:32_L1SL15_L2SL50_L3SL70_RangeBoundary,11:30-11:32,15,50,70,-712.0,2937.0,4.125,range_boundary
11:3011:32_L1SL15_L2SL55_L3SL55_RangeBoundary,11:30-11:32,15,55,55,-561.0,3184.0,5.675579322638146,range_boundary
11:3011:32_L1SL15_L2SL55_L3SL60_RangeBoundary,11:30-11:32,15,55,60,-596.0,3054.0,5.124161073825503,range_boundary
11:3011:32_L1SL15_L2SL55_L3SL65_RangeBoundary,11:30-11:32,15,55,65,-631.0,3024.0,4.792393026941363,range_boundary
11:3011:32_L1SL15_L2SL55_L3SL70_RangeBoundary,11:30-11:32,15,55,70,-629.0,2951.0,4.6915739268680445,range_boundary
11:3011:32_L1SL15_L2SL60_L3SL60_RangeBoundary,11:30-11:32,15,60,60,-631.0,2924.0,4.63391442155309,range_boundary
11:3011:32_L1SL15_L2SL60_L3SL65_RangeBoundary,11:30-11:32,15,60,65,-666.0,2894.0,4.345345345345345,range_boundary
11:3011:32_L1SL15_L2SL60_L3SL70_RangeBoundary,11:30-11:32,15,60,70,-664.0,2821.0,4.248493975903615,range_boundary
11:3011:32_L1SL15_L2SL65_L3SL65_RangeBoundary,11:30-11:32,15,65,65,-701.0,2864.0,4.085592011412269,range_boundary
11:3011:32_L1SL15_L2SL65_L3SL70_RangeBoundary,11:30-11:32,15,65,70,-699.0,2791.0,3.992846924177396,range_boundary
11:3011:32_L1SL15_L2SL70_L3SL70_RangeBoundary,11:30-11:32,15,70,70,-664.0,2718.0,4.093373493975903,range_boundary
11:3011:32_L1SL20_L2SL20_L3SL20_RangeBoundary,11:30-11:32,20,20,20,-516.0,1347.0,2.61046511627907,range_boundary
11:3011:32_L1SL20_L2SL20_L3SL25_RangeBoundary,11:30-11:32,20,20,25,-567.0,1600.0,2.821869488536155,range_boundary
11:3011:32_L1SL20_L2SL20_L3SL30_RangeBoundary,11:30-11:32,20,20,30,-583.0,1654.0,2.83704974271012,range_boundary
11:3011:32_L1SL20_L2SL20_L3SL45_RangeBoundary,11:30-11:32,20,20,45,-663.0,2200.0,3.3182503770739067,range_boundary
11:3011:32_L1SL20_L2SL20_L3SL50_RangeBoundary,11:30-11:32,20,20,50,-615.0,2218.0,3.6065040650406504,range_boundary
11:3011:32_L1SL20_L2SL20_L3SL55_RangeBoundary,11:30-11:32,20,20,55,-602.0,2232.0,3.707641196013289,range_boundary
11:3011:32_L1SL20_L2SL20_L3SL60_RangeBoundary,11:30-11:32,20,20,60,-637.0,2102.0,3.2998430141287285,range_boundary
11:3011:32_L1SL20_L2SL20_L3SL65_RangeBoundary,11:30-11:32,20,20,65,-672.0,2072.0,3.0833333333333335,range_boundary
11:3011:32_L1SL20_L2SL20_L3SL70_RangeBoundary,11:30-11:32,20,20,70,-670.0,1999.0,2.9835820895522387,range_boundary
11:3011:32_L1SL20_L2SL25_L3SL25_RangeBoundary,11:30-11:32,20,25,25,-620.0,1853.0,2.988709677419355,range_boundary
11:3011:32_L1SL20_L2SL25_L3SL30_RangeBoundary,11:30-11:32,20,25,30,-639.0,1907.0,2.9843505477308296,range_boundary
11:3011:32_L1SL20_L2SL25_L3SL45_RangeBoundary,11:30-11:32,20,25,45,-706.0,2453.0,3.4745042492917846,range_boundary
11:3011:32_L1SL20_L2SL25_L3SL50_RangeBoundary,11:30-11:32,20,25,50,-658.0,2471.0,3.75531914893617,range_boundary
11:3011:32_L1SL20_L2SL25_L3SL55_RangeBoundary,11:30-11:32,20,25,55,-645.0,2485.0,3.852713178294574,range_boundary
11:3011:32_L1SL20_L2SL25_L3SL60_RangeBoundary,11:30-11:32,20,25,60,-680.0,2355.0,3.463235294117647,range_boundary
11:3011:32_L1SL20_L2SL25_L3SL65_RangeBoundary,11:30-11:32,20,25,65,-715.0,2325.0,3.2517482517482517,range_boundary
11:3011:32_L1SL20_L2SL25_L3SL70_RangeBoundary,11:30-11:32,20,25,70,-713.0,2252.0,3.158485273492286,range_boundary
11:3011:32_L1SL20_L2SL30_L3SL30_RangeBoundary,11:30-11:32,20,30,30,-660.0,1961.0,2.971212121212121,range_boundary
11:3011:32_L1SL20_L2SL30_L3SL45_RangeBoundary,11:30-11:32,20,30,45,-692.0,2507.0,3.6228323699421967,range_boundary
11:3011:32_L1SL20_L2SL30_L3SL50_RangeBoundary,11:30-11:32,20,30,50,-644.0,2525.0,3.920807453416149,range_boundary
11:3011:32_L1SL20_L2SL30_L3SL55_RangeBoundary,11:30-11:32,20,30,55,-631.0,2539.0,4.023771790808241,range_boundary
11:3011:32_L1SL20_L2SL30_L3SL60_RangeBoundary,11:30-11:32,20,30,60,-666.0,2409.0,3.6171171171171173,range_boundary
11:3011:32_L1SL20_L2SL30_L3SL65_RangeBoundary,11:30-11:32,20,30,65,-701.0,2379.0,3.3937232524964336,range_boundary
11:3011:32_L1SL20_L2SL30_L3SL70_RangeBoundary,11:30-11:32,20,30,70,-699.0,2306.0,3.2989985693848354,range_boundary
11:3011:32_L1SL20_L2SL45_L3SL45_RangeBoundary,11:30-11:32,20,45,45,-822.0,3053.0,3.7141119221411194,range_boundary
11:3011:32_L1SL20_L2SL45_L3SL50_RangeBoundary,11:30-11:32,20,45,50,-774.0,3071.0,3.9677002583979326,range_boundary
11:3011:32_L1SL20_L2SL45_L3SL55_RangeBoundary,11:30-11:32,20,45,55,-761.0,3085.0,4.053876478318003,range_boundary
11:3011:32_L1SL20_L2SL45_L3SL60_RangeBoundary,11:30-11:32,20,45,60,-796.0,2955.0,3.7123115577889445,range_boundary
11:3011:32_L1SL20_L2SL45_L3SL65_RangeBoundary,11:30-11:32,20,45,65,-831.0,2925.0,3.51985559566787,range_boundary
11:3011:32_L1SL20_L2SL45_L3SL70_RangeBoundary,11:30-11:32,20,45,70,-829.0,2852.0,3.4402895054282268,range_boundary
11:3011:32_L1SL20_L2SL50_L3SL50_RangeBoundary,11:30-11:32,20,50,50,-709.0,3089.0,4.356840620592384,range_boundary
11:3011:32_L1SL20_L2SL50_L3SL55_RangeBoundary,11:30-11:32,20,50,55,-696.0,3103.0,4.458333333333333,range_boundary
11:3011:32_L1SL20_L2SL50_L3SL60_RangeBoundary,11:30-11:32,20,50,60,-731.0,2973.0,4.06703146374829,range_boundary
11:3011:32_L1SL20_L2SL50_L3SL65_RangeBoundary,11:30-11:32,20,50,65,-766.0,2943.0,3.842036553524804,range_boundary
11:3011:32_L1SL20_L2SL50_L3SL70_RangeBoundary,11:30-11:32,20,50,70,-764.0,2870.0,3.756544502617801,range_boundary
11:3011:32_L1SL20_L2SL55_L3SL55_RangeBoundary,11:30-11:32,20,55,55,-626.0,3117.0,4.979233226837061,range_boundary
11:3011:32_L1SL20_L2SL55_L3SL60_RangeBoundary,11:30-11:32,20,55,60,-661.0,2987.0,4.518910741301059,range_boundary
11:3011:32_L1SL20_L2SL55_L3SL65_RangeBoundary,11:30-11:32,20,55,65,-696.0,2957.0,4.248563218390805,range_boundary
11:3011:32_L1SL20_L2SL55_L3SL70_RangeBoundary,11:30-11:32,20,55,70,-694.0,2884.0,4.155619596541786,range_boundary
11:3011:32_L1SL20_L2SL60_L3SL60_RangeBoundary,11:30-11:32,20,60,60,-696.0,2857.0,4.1048850574712645,range_boundary
11:3011:32_L1SL20_L2SL60_L3SL65_RangeBoundary,11:30-11:32,20,60,65,-731.0,2827.0,3.8673050615595077,range_boundary
11:3011:32_L1SL20_L2SL60_L3SL70_RangeBoundary,11:30-11:32,20,60,70,-729.0,2754.0,3.7777777777777777,range_boundary
11:3011:32_L1SL20_L2SL65_L3SL65_RangeBoundary,11:30-11:32,20,65,65,-766.0,2797.0,3.651436031331593,range_boundary
11:3011:32_L1SL20_L2SL65_L3SL70_RangeBoundary,11:30-11:32,20,65,70,-764.0,2724.0,3.5654450261780104,range_boundary
11:3011:32_L1SL20_L2SL70_L3SL70_RangeBoundary,11:30-11:32,20,70,70,-729.0,2651.0,3.636488340192044,range_boundary
11:3011:32_L1SL25_L2SL25_L3SL25_RangeBoundary,11:30-11:32,25,25,25,-676.0,2106.0,3.1153846153846154,range_boundary
11:3011:32_L1SL25_L2SL25_L3SL30_RangeBoundary,11:30-11:32,25,25,30,-697.0,2160.0,3.0989956958393114,range_boundary
11:3011:32_L1SL25_L2SL25_L3SL45_RangeBoundary,11:30-11:32,25,25,45,-749.0,2706.0,3.6128170894526033,range_boundary
11:3011:32_L1SL25_L2SL25_L3SL50_RangeBoundary,11:30-11:32,25,25,50,-701.0,2724.0,3.8858773181169757,range_boundary
11:3011:32_L1SL25_L2SL25_L3SL55_RangeBoundary,11:30-11:32,25,25,55,-688.0,2738.0,3.979651162790698,range_boundary
11:3011:32_L1SL25_L2SL25_L3SL60_RangeBoundary,11:30-11:32,25,25,60,-723.0,2608.0,3.607192254495159,range_boundary
11:3011:32_L1SL25_L2SL25_L3SL65_RangeBoundary,11:30-11:32,25,25,65,-758.0,2578.0,3.401055408970976,range_boundary
11:3011:32_L1SL25_L2SL25_L3SL70_RangeBoundary,11:30-11:32,25,25,70,-756.0,2505.0,3.3134920634920637,range_boundary
11:3011:32_L1SL25_L2SL30_L3SL30_RangeBoundary,11:30-11:32,25,30,30,-718.0,2214.0,3.083565459610028,range_boundary
11:3011:32_L1SL25_L2SL30_L3SL45_RangeBoundary,11:30-11:32,25,30,45,-735.0,2760.0,3.7551020408163267,range_boundary
11:3011:32_L1SL25_L2SL30_L3SL50_RangeBoundary,11:30-11:32,25,30,50,-687.0,2778.0,4.043668122270742,range_boundary
11:3011:32_L1SL25_L2SL30_L3SL55_RangeBoundary,11:30-11:32,25,30,55,-674.0,2792.0,4.142433234421365,range_boundary
11:3011:32_L1SL25_L2SL30_L3SL60_RangeBoundary,11:30-11:32,25,30,60,-709.0,2662.0,3.7545839210155147,range_boundary
11:3011:32_L1SL25_L2SL30_L3SL65_RangeBoundary,11:30-11:32,25,30,65,-744.0,2632.0,3.5376344086021505,range_boundary
11:3011:32_L1SL25_L2SL30_L3SL70_RangeBoundary,11:30-11:32,25,30,70,-742.0,2559.0,3.4487870619946093,range_boundary
11:3011:32_L1SL25_L2SL45_L3SL45_RangeBoundary,11:30-11:32,25,45,45,-865.0,3306.0,3.821965317919075,range_boundary
11:3011:32_L1SL25_L2SL45_L3SL50_RangeBoundary,11:30-11:32,25,45,50,-817.0,3324.0,4.068543451652387,range_boundary
11:3011:32_L1SL25_L2SL45_L3SL55_RangeBoundary,11:30-11:32,25,45,55,-804.0,3338.0,4.151741293532338,range_boundary
11:3011:32_L1SL25_L2SL45_L3SL60_RangeBoundary,11:30-11:32,25,45,60,-839.0,3208.0,3.823599523241955,range_boundary
11:3011:32_L1SL25_L2SL45_L3SL65_RangeBoundary,11:30-11:32,25,45,65,-874.0,3178.0,3.6361556064073226,range_boundary
11:3011:32_L1SL25_L2SL45_L3SL70_RangeBoundary,11:30-11:32,25,45,70,-872.0,3105.0,3.5607798165137616,range_boundary
11:3011:32_L1SL25_L2SL50_L3SL50_RangeBoundary,11:30-11:32,25,50,50,-752.0,3342.0,4.444148936170213,range_boundary
11:3011:32_L1SL25_L2SL50_L3SL55_RangeBoundary,11:30-11:32,25,50,55,-739.0,3356.0,4.54127198917456,range_boundary
11:3011:32_L1SL25_L2SL50_L3SL60_RangeBoundary,11:30-11:32,25,50,60,-774.0,3226.0,4.167958656330749,range_boundary
11:3011:32_L1SL25_L2SL50_L3SL65_RangeBoundary,11:30-11:32,25,50,65,-809.0,3196.0,3.9505562422744127,range_boundary
11:3011:32_L1SL25_L2SL50_L3SL70_RangeBoundary,11:30-11:32,25,50,70,-807.0,3123.0,3.869888475836431,range_boundary
11:3011:32_L1SL25_L2SL55_L3SL55_RangeBoundary,11:30-11:32,25,55,55,-654.0,3370.0,5.152905198776758,range_boundary
11:3011:32_L1SL25_L2SL55_L3SL60_RangeBoundary,11:30-11:32,25,55,60,-689.0,3240.0,4.702467343976778,range_boundary
11:3011:32_L1SL25_L2SL55_L3SL65_RangeBoundary,11:30-11:32,25,55,65,-724.0,3210.0,4.433701657458563,range_boundary
11:3011:32_L1SL25_L2SL55_L3SL70_RangeBoundary,11:30-11:32,25,55,70,-722.0,3137.0,4.3448753462603875,range_boundary
11:3011:32_L1SL25_L2SL60_L3SL60_RangeBoundary,11:30-11:32,25,60,60,-724.0,3110.0,4.295580110497237,range_boundary
11:3011:32_L1SL25_L2SL60_L3SL65_RangeBoundary,11:30-11:32,25,60,65,-759.0,3080.0,4.057971014492754,range_boundary
11:3011:32_L1SL25_L2SL60_L3SL70_RangeBoundary,11:30-11:32,25,60,70,-757.0,3007.0,3.97225891677675,range_boundary
11:3011:32_L1SL25_L2SL65_L3SL65_RangeBoundary,11:30-11:32,25,65,65,-794.0,3050.0,3.841309823677582,range_boundary
11:3011:32_L1SL25_L2SL65_L3SL70_RangeBoundary,11:30-11:32,25,65,70,-792.0,2977.0,3.7588383838383836,range_boundary
11:3011:32_L1SL25_L2SL70_L3SL70_RangeBoundary,11:30-11:32,25,70,70,-757.0,2904.0,3.836195508586526,range_boundary
11:3011:32_L1SL30_L2SL30_L3SL30_RangeBoundary,11:30-11:32,30,30,30,-739.0,2268.0,3.0690121786197566,range_boundary
11:3011:32_L1SL30_L2SL30_L3SL45_RangeBoundary,11:30-11:32,30,30,45,-721.0,2814.0,3.9029126213592233,range_boundary
11:3011:32_L1SL30_L2SL30_L3SL50_RangeBoundary,11:30-11:32,30,30,50,-673.0,2832.0,4.208023774145617,range_boundary
11:3011:32_L1SL30_L2SL30_L3SL55_RangeBoundary,11:30-11:32,30,30,55,-660.0,2846.0,4.3121212121212125,range_boundary
11:3011:32_L1SL30_L2SL30_L3SL60_RangeBoundary,11:30-11:32,30,30,60,-695.0,2716.0,3.9079136690647482,range_boundary
11:3011:32_L1SL30_L2SL30_L3SL65_RangeBoundary,11:30-11:32,30,30,65,-730.0,2686.0,3.6794520547945204,range_boundary
11:3011:32_L1SL30_L2SL30_L3SL70_RangeBoundary,11:30-11:32,30,30,70,-731.0,2613.0,3.5745554035567717,range_boundary
11:3011:32_L1SL30_L2SL45_L3SL45_RangeBoundary,11:30-11:32,30,45,45,-851.0,3360.0,3.9482961222091655,range_boundary
11:3011:32_L1SL30_L2SL45_L3SL50_RangeBoundary,11:30-11:32,30,45,50,-803.0,3378.0,4.206724782067248,range_boundary
11:3011:32_L1SL30_L2SL45_L3SL55_RangeBoundary,11:30-11:32,30,45,55,-790.0,3392.0,4.293670886075949,range_boundary
11:3011:32_L1SL30_L2SL45_L3SL60_RangeBoundary,11:30-11:32,30,45,60,-825.0,3262.0,3.953939393939394,range_boundary
11:3011:32_L1SL30_L2SL45_L3SL65_RangeBoundary,11:30-11:32,30,45,65,-860.0,3232.0,3.7581395348837208,range_boundary
11:3011:32_L1SL30_L2SL45_L3SL70_RangeBoundary,11:30-11:32,30,45,70,-858.0,3159.0,3.6818181818181817,range_boundary
11:3011:32_L1SL30_L2SL50_L3SL50_RangeBoundary,11:30-11:32,30,50,50,-738.0,3396.0,4.6016260162601625,range_boundary
11:3011:32_L1SL30_L2SL50_L3SL55_RangeBoundary,11:30-11:32,30,50,55,-725.0,3410.0,4.703448275862069,range_boundary
11:3011:32_L1SL30_L2SL50_L3SL60_RangeBoundary,11:30-11:32,30,50,60,-760.0,3280.0,4.315789473684211,range_boundary
11:3011:32_L1SL30_L2SL50_L3SL65_RangeBoundary,11:30-11:32,30,50,65,-795.0,3250.0,4.088050314465409,range_boundary
11:3011:32_L1SL30_L2SL50_L3SL70_RangeBoundary,11:30-11:32,30,50,70,-793.0,3177.0,4.006305170239597,range_boundary
11:3011:32_L1SL30_L2SL55_L3SL55_RangeBoundary,11:30-11:32,30,55,55,-625.0,3424.0,5.4784,range_boundary
11:3011:32_L1SL30_L2SL55_L3SL60_RangeBoundary,11:30-11:32,30,55,60,-660.0,3294.0,4.990909090909091,range_boundary
11:3011:32_L1SL30_L2SL55_L3SL65_RangeBoundary,11:30-11:32,30,55,65,-695.0,3264.0,4.6964028776978415,range_boundary
11:3011:32_L1SL30_L2SL55_L3SL70_RangeBoundary,11:30-11:32,30,55,70,-693.0,3191.0,4.604617604617605,range_boundary
11:3011:32_L1SL30_L2SL60_L3SL60_RangeBoundary,11:30-11:32,30,60,60,-695.0,3164.0,4.5525179856115106,range_boundary
11:3011:32_L1SL30_L2SL60_L3SL65_RangeBoundary,11:30-11:32,30,60,65,-730.0,3134.0,4.293150684931507,range_boundary
11:3011:32_L1SL30_L2SL60_L3SL70_RangeBoundary,11:30-11:32,30,60,70,-728.0,3061.0,4.204670329670329,range_boundary
11:3011:32_L1SL30_L2SL65_L3SL65_RangeBoundary,11:30-11:32,30,65,65,-765.0,3104.0,4.057516339869281,range_boundary
11:3011:32_L1SL30_L2SL65_L3SL70_RangeBoundary,11:30-11:32,30,65,70,-763.0,3031.0,3.9724770642201834,range_boundary
11:3011:32_L1SL30_L2SL70_L3SL70_RangeBoundary,11:30-11:32,30,70,70,-728.0,2958.0,4.063186813186813,range_boundary
11:3011:32_L1SL45_L2SL45_L3SL45_RangeBoundary,11:30-11:32,45,45,45,-981.0,3906.0,3.981651376146789,range_boundary
11:3011:32_L1SL45_L2SL45_L3SL50_RangeBoundary,11:30-11:32,45,45,50,-933.0,3924.0,4.205787781350482,range_boundary
11:3011:32_L1SL45_L2SL45_L3SL55_RangeBoundary,11:30-11:32,45,45,55,-920.0,3938.0,4.280434782608696,range_boundary
11:3011:32_L1SL45_L2SL45_L3SL60_RangeBoundary,11:30-11:32,45,45,60,-955.0,3808.0,3.987434554973822,range_boundary
11:3011:32_L1SL45_L2SL45_L3SL65_RangeBoundary,11:30-11:32,45,45,65,-990.0,3778.0,3.816161616161616,range_boundary
11:3011:32_L1SL45_L2SL45_L3SL70_RangeBoundary,11:30-11:32,45,45,70,-988.0,3705.0,3.75,range_boundary
11:3011:32_L1SL45_L2SL50_L3SL50_RangeBoundary,11:30-11:32,45,50,50,-868.0,3942.0,4.54147465437788,range_boundary
11:3011:32_L1SL45_L2SL50_L3SL55_RangeBoundary,11:30-11:32,45,50,55,-855.0,3956.0,4.6269005847953215,range_boundary
11:3011:32_L1SL45_L2SL50_L3SL60_RangeBoundary,11:30-11:32,45,50,60,-890.0,3826.0,4.298876404494382,range_boundary
11:3011:32_L1SL45_L2SL50_L3SL65_RangeBoundary,11:30-11:32,45,50,65,-925.0,3796.0,4.103783783783784,range_boundary
11:3011:32_L1SL45_L2SL50_L3SL70_RangeBoundary,11:30-11:32,45,50,70,-923.0,3723.0,4.033586132177682,range_boundary
11:3011:32_L1SL45_L2SL55_L3SL55_RangeBoundary,11:30-11:32,45,55,55,-775.0,3970.0,5.122580645161291,range_boundary
11:3011:32_L1SL45_L2SL55_L3SL60_RangeBoundary,11:30-11:32,45,55,60,-810.0,3840.0,4.7407407407407405,range_boundary
11:3011:32_L1SL45_L2SL55_L3SL65_RangeBoundary,11:30-11:32,45,55,65,-845.0,3810.0,4.508875739644971,range_boundary
11:3011:32_L1SL45_L2SL55_L3SL70_RangeBoundary,11:30-11:32,45,55,70,-843.0,3737.0,4.432977461447212,range_boundary
11:3011:32_L1SL45_L2SL60_L3SL60_RangeBoundary,11:30-11:32,45,60,60,-845.0,3710.0,4.390532544378698,range_boundary
11:3011:32_L1SL45_L2SL60_L3SL65_RangeBoundary,11:30-11:32,45,60,65,-880.0,3680.0,4.181818181818182,range_boundary
11:3011:32_L1SL45_L2SL60_L3SL70_RangeBoundary,11:30-11:32,45,60,70,-878.0,3607.0,4.1082004555808656,range_boundary
11:3011:32_L1SL45_L2SL65_L3SL65_RangeBoundary,11:30-11:32,45,65,65,-915.0,3650.0,3.989071038251366,range_boundary
11:3011:32_L1SL45_L2SL65_L3SL70_RangeBoundary,11:30-11:32,45,65,70,-913.0,3577.0,3.917853231106243,range_boundary
11:3011:32_L1SL45_L2SL70_L3SL70_RangeBoundary,11:30-11:32,45,70,70,-878.0,3504.0,3.990888382687927,range_boundary
11:3011:32_L1SL50_L2SL50_L3SL50_RangeBoundary,11:30-11:32,50,50,50,-803.0,3960.0,4.931506849315069,range_boundary
11:3011:32_L1SL50_L2SL50_L3SL55_RangeBoundary,11:30-11:32,50,50,55,-790.0,3974.0,5.030379746835443,range_boundary
11:3011:32_L1SL50_L2SL50_L3SL60_RangeBoundary,11:30-11:32,50,50,60,-825.0,3844.0,4.659393939393939,range_boundary
11:3011:32_L1SL50_L2SL50_L3SL65_RangeBoundary,11:30-11:32,50,50,65,-860.0,3814.0,4.434883720930233,range_boundary
11:3011:32_L1SL50_L2SL50_L3SL70_RangeBoundary,11:30-11:32,50,50,70,-858.0,3741.0,4.36013986013986,range_boundary
11:3011:32_L1SL50_L2SL55_L3SL55_RangeBoundary,11:30-11:32,50,55,55,-700.0,3988.0,5.6971428571428575,range_boundary
11:3011:32_L1SL50_L2SL55_L3SL60_RangeBoundary,11:30-11:32,50,55,60,-735.0,3858.0,5.248979591836735,range_boundary
11:3011:32_L1SL50_L2SL55_L3SL65_RangeBoundary,11:30-11:32,50,55,65,-770.0,3828.0,4.9714285714285715,range_boundary
11:3011:32_L1SL50_L2SL55_L3SL70_RangeBoundary,11:30-11:32,50,55,70,-768.0,3755.0,4.889322916666667,range_boundary
11:3011:32_L1SL50_L2SL60_L3SL60_RangeBoundary,11:30-11:32,50,60,60,-770.0,3728.0,4.841558441558441,range_boundary
11:3011:32_L1SL50_L2SL60_L3SL65_RangeBoundary,11:30-11:32,50,60,65,-805.0,3698.0,4.593788819875776,range_boundary
11:3011:32_L1SL50_L2SL60_L3SL70_RangeBoundary,11:30-11:32,50,60,70,-803.0,3625.0,4.514321295143213,range_boundary
11:3011:32_L1SL50_L2SL65_L3SL65_RangeBoundary,11:30-11:32,50,65,65,-842.0,3668.0,4.356294536817102,range_boundary
11:3011:32_L1SL50_L2SL65_L3SL70_RangeBoundary,11:30-11:32,50,65,70,-838.0,3595.0,4.289976133651551,range_boundary
11:3011:32_L1SL50_L2SL70_L3SL70_RangeBoundary,11:30-11:32,50,70,70,-835.0,3522.0,4.217964071856287,range_boundary
11:3011:32_L1SL55_L2SL55_L3SL55_RangeBoundary,11:30-11:32,55,55,55,-685.0,4002.0,5.842335766423358,range_boundary
11:3011:32_L1SL55_L2SL55_L3SL60_RangeBoundary,11:30-11:32,55,55,60,-720.0,3872.0,5.377777777777778,range_boundary
11:3011:32_L1SL55_L2SL55_L3SL65_RangeBoundary,11:30-11:32,55,55,65,-755.0,3842.0,5.088741721854305,range_boundary
11:3011:32_L1SL55_L2SL55_L3SL70_RangeBoundary,11:30-11:32,55,55,70,-753.0,3769.0,5.00531208499336,range_boundary
11:3011:32_L1SL55_L2SL60_L3SL60_RangeBoundary,11:30-11:32,55,60,60,-755.0,3742.0,4.9562913907284765,range_boundary
11:3011:32_L1SL55_L2SL60_L3SL65_RangeBoundary,11:30-11:32,55,60,65,-790.0,3712.0,4.69873417721519,range_boundary
11:3011:32_L1SL55_L2SL60_L3SL70_RangeBoundary,11:30-11:32,55,60,70,-788.0,3639.0,4.618020304568528,range_boundary
11:3011:32_L1SL55_L2SL65_L3SL65_RangeBoundary,11:30-11:32,55,65,65,-825.0,3682.0,4.463030303030303,range_boundary
11:3011:32_L1SL55_L2SL65_L3SL70_RangeBoundary,11:30-11:32,55,65,70,-823.0,3609.0,4.385176184690158,range_boundary
11:3011:32_L1SL55_L2SL70_L3SL70_RangeBoundary,11:30-11:32,55,70,70,-815.0,3536.0,4.338650306748466,range_boundary
11:3011:32_L1SL60_L2SL60_L3SL60_RangeBoundary,11:30-11:32,60,60,60,-790.0,3612.0,4.572151898734178,range_boundary
11:3011:32_L1SL60_L2SL60_L3SL65_RangeBoundary,11:30-11:32,60,60,65,-825.0,3582.0,4.341818181818182,range_boundary
11:3011:32_L1SL60_L2SL60_L3SL70_RangeBoundary,11:30-11:32,60,60,70,-823.0,3509.0,4.2636695018226005,range_boundary
11:3011:32_L1SL60_L2SL65_L3SL65_RangeBoundary,11:30-11:32,60,65,65,-860.0,3552.0,4.130232558139535,range_boundary
11:3011:32_L1SL60_L2SL65_L3SL70_RangeBoundary,11:30-11:32,60,65,70,-858.0,3479.0,4.054778554778554,range_boundary
11:3011:32_L1SL60_L2SL70_L3SL70_RangeBoundary,11:30-11:32,60,70,70,-845.0,3406.0,4.030769230769231,range_boundary
11:3011:32_L1SL65_L2SL65_L3SL65_RangeBoundary,11:30-11:32,65,65,65,-895.0,3522.0,3.935195530726257,range_boundary
11:3011:32_L1SL65_L2SL65_L3SL70_RangeBoundary,11:30-11:32,65,65,70,-893.0,3449.0,3.8622620380739083,range_boundary
11:3011:32_L1SL65_L2SL70_L3SL70_RangeBoundary,11:30-11:32,65,70,70,-875.0,3376.0,3.858285714285714,range_boundary
11:3011:32_L1SL70_L2SL70_L3SL70_RangeBoundary,11:30-11:32,70,70,70,-905.0,3303.0,3.649723756906077,range_boundary
12:0012:02_L1SL15_L2SL15_L3SL15_RangeBoundary,12:00-12:02,15,15,15,-228.0,2586.0,11.342105263157896,range_boundary
12:0012:02_L1SL15_L2SL15_L3SL20_RangeBoundary,12:00-12:02,15,15,20,-263.0,2555.0,9.714828897338403,range_boundary
12:0012:02_L1SL15_L2SL15_L3SL25_RangeBoundary,12:00-12:02,15,15,25,-250.0,2785.0,11.14,range_boundary
12:0012:02_L1SL15_L2SL15_L3SL30_RangeBoundary,12:00-12:02,15,15,30,-270.0,2901.0,10.744444444444444,range_boundary
12:0012:02_L1SL15_L2SL15_L3SL45_RangeBoundary,12:00-12:02,15,15,45,-312.0,2810.0,9.006410256410257,range_boundary
12:0012:02_L1SL15_L2SL15_L3SL50_RangeBoundary,12:00-12:02,15,15,50,-276.0,2800.0,10.144927536231885,range_boundary
12:0012:02_L1SL15_L2SL15_L3SL55_RangeBoundary,12:00-12:02,15,15,55,-286.0,2799.0,9.786713286713287,range_boundary
