實驗ID,交易方向,時間區間,多頭損益,空頭損益,總損益,MDD,勝率,參數
2136,BOTH,09:58-10:02,263.2,568.5,831.8,1000.0,48.9%,25(10%)/30(15%)/50(20%)
2133,BOTH,09:58-10:02,225.4,483.7,709.1,1054.0,48.9%,25(10%)/30(15%)/45(20%)
2130,BOTH,09:58-10:02,402.9,441.0,844.0,884.0,50.4%,25(10%)/30(15%)/40(20%)
2127,BOTH,09:58-10:02,244.8,563.8,808.6,1114.0,44.3%,25(10%)/30(10%)/60(20%)
2124,BOTH,09:58-10:02,291.6,501.2,792.8,1023.0,45.2%,25(10%)/30(10%)/55(20%)
2121,BOTH,09:58-10:02,322.6,627.6,950.2,988.0,46.0%,25(10%)/30(10%)/50(20%)
2118,BOTH,09:58-10:02,284.8,542.8,827.6,1042.0,46.0%,25(10%)/30(10%)/45(20%)
2115,BOTH,09:58-10:02,469.0,503.8,972.8,871.0,48.0%,25(10%)/30(10%)/40(20%)
2109,BOTH,09:58-10:02,294.9,660.7,955.6,1205.0,42.1%,20(15%)/50(15%)/55(20%)
2112,BOTH,09:58-10:02,180.2,720.3,900.5,1368.0,41.4%,20(15%)/50(15%)/60(20%)
2106,BOTH,09:58-10:02,307.9,683.1,991.0,1166.0,42.1%,20(15%)/50(15%)/50(20%)
2103,BOTH,09:58-10:02,230.6,817.9,1048.5,1345.0,41.4%,20(15%)/50(10%)/60(20%)
2100,BOTH,09:58-10:02,351.0,758.3,1109.3,1176.0,42.1%,20(15%)/50(10%)/55(20%)
2091,BOTH,09:58-10:02,295.1,575.7,870.9,1268.0,42.9%,20(15%)/45(15%)/55(20%)
2097,BOTH,09:58-10:02,364.0,780.7,1144.7,1137.0,42.1%,20(15%)/50(10%)/50(20%)
2094,BOTH,09:58-10:02,192.2,616.4,808.6,1419.0,41.7%,20(15%)/45(15%)/60(20%)
2088,BOTH,09:58-10:02,308.1,598.1,906.2,1229.0,42.9%,20(15%)/45(15%)/50(20%)
2082,BOTH,09:58-10:02,230.2,704.3,934.5,1397.0,41.4%,20(15%)/45(10%)/60(20%)
2085,BOTH,09:58-10:02,287.9,522.1,810.0,1266.0,42.9%,20(15%)/45(15%)/45(20%)
2076,BOTH,09:58-10:02,351.0,690.7,1041.7,1202.0,42.9%,20(15%)/45(10%)/50(20%)
2079,BOTH,09:58-10:02,338.0,668.3,1006.3,1241.0,42.9%,20(15%)/45(10%)/55(20%)
2073,BOTH,09:58-10:02,330.8,614.7,945.5,1239.0,42.9%,20(15%)/45(10%)/45(20%)
2070,BOTH,09:58-10:02,240.7,561.4,802.0,1388.0,42.4%,20(15%)/40(15%)/60(20%)
2067,BOTH,09:58-10:02,335.1,517.5,852.5,1245.0,43.6%,20(15%)/40(15%)/55(20%)
2064,BOTH,09:58-10:02,348.1,539.9,887.9,1206.0,43.6%,20(15%)/40(15%)/50(20%)
2061,BOTH,09:58-10:02,310.2,455.1,765.3,1260.0,43.6%,20(15%)/40(15%)/45(20%)
2058,BOTH,09:58-10:02,507.9,463.4,971.3,1043.0,45.9%,20(15%)/40(15%)/40(20%)
2055,BOTH,09:58-10:02,286.8,643.7,930.5,1369.0,42.1%,20(15%)/40(10%)/60(20%)
2052,BOTH,09:58-10:02,385.6,604.5,990.1,1222.0,43.6%,20(15%)/40(10%)/55(20%)
2049,BOTH,09:58-10:02,398.6,626.9,1025.5,1183.0,43.6%,20(15%)/40(10%)/50(20%)
2046,BOTH,09:58-10:02,360.8,542.1,902.9,1237.0,43.6%,20(15%)/40(10%)/45(20%)
2043,BOTH,09:58-10:02,566.8,550.5,1117.3,1014.0,45.9%,20(15%)/40(10%)/40(20%)
2040,BOTH,09:58-10:02,271.4,549.0,820.5,1302.0,43.5%,20(15%)/35(15%)/60(20%)
2037,BOTH,09:58-10:02,365.9,505.1,871.0,1161.0,44.7%,20(15%)/35(15%)/55(20%)
2034,BOTH,09:58-10:02,378.9,527.5,906.4,1126.0,44.7%,20(15%)/35(15%)/50(20%)
2031,BOTH,09:58-10:02,341.1,442.8,783.8,1180.0,44.7%,20(15%)/35(15%)/45(20%)
2022,BOTH,09:58-10:02,413.5,579.3,992.8,1141.0,44.4%,20(15%)/35(10%)/55(20%)
2028,BOTH,09:58-10:02,518.2,400.1,918.3,1024.0,46.6%,20(15%)/35(15%)/40(20%)
2025,BOTH,09:58-10:02,314.7,618.5,933.2,1288.0,42.9%,20(15%)/35(10%)/60(20%)
2013,BOTH,09:58-10:02,573.1,477.9,1051.0,1007.0,46.6%,20(15%)/35(10%)/40(20%)
2019,BOTH,09:58-10:02,426.5,601.7,1028.2,1106.0,44.4%,20(15%)/35(10%)/50(20%)
2016,BOTH,09:58-10:02,388.7,516.9,905.6,1160.0,44.4%,20(15%)/35(10%)/45(20%)
2010,BOTH,09:58-10:02,358.1,343.1,701.1,1262.0,44.4%,20(15%)/30(15%)/60(20%)
2004,BOTH,09:58-10:02,448.4,399.0,847.5,1108.0,46.1%,20(15%)/30(15%)/50(20%)
2007,BOTH,09:58-10:02,435.4,275.8,711.2,1143.0,45.7%,20(15%)/30(15%)/55(20%)
1998,BOTH,09:58-10:02,579.4,271.5,850.9,987.0,48.1%,20(15%)/30(15%)/40(20%)
2001,BOTH,09:58-10:02,410.6,314.2,724.9,1162.0,46.1%,20(15%)/30(15%)/45(20%)
1995,BOTH,09:58-10:02,391.0,394.3,785.3,1253.0,42.1%,20(15%)/30(10%)/60(20%)
1992,BOTH,09:58-10:02,471.8,331.7,803.5,1129.0,43.6%,20(15%)/30(10%)/55(20%)
1989,BOTH,09:58-10:02,484.8,458.1,942.9,1094.0,44.4%,20(15%)/30(10%)/50(20%)
1986,BOTH,09:58-10:02,447.0,373.3,820.3,1148.0,44.4%,20(15%)/30(10%)/45(20%)
1983,BOTH,09:58-10:02,622.4,334.3,956.7,972.0,46.6%,20(15%)/30(10%)/40(20%)
1980,BOTH,09:58-10:02,191.6,751.8,943.4,1366.0,41.4%,20(10%)/50(15%)/60(20%)
1977,BOTH,09:58-10:02,308.4,692.2,1000.5,1201.0,42.1%,20(10%)/50(15%)/55(20%)
1974,BOTH,09:58-10:02,321.4,714.6,1036.0,1162.0,42.1%,20(10%)/50(15%)/50(20%)
1971,BOTH,09:58-10:02,242.0,849.4,1091.4,1343.0,41.4%,20(10%)/50(10%)/60(20%)
1968,BOTH,09:58-10:02,364.4,789.8,1154.2,1172.0,42.1%,20(10%)/50(10%)/55(20%)
1965,BOTH,09:58-10:02,377.4,812.2,1189.6,1133.0,42.1%,20(10%)/50(10%)/50(20%)
1962,BOTH,09:58-10:02,206.6,647.9,854.5,1417.0,42.1%,20(10%)/45(15%)/60(20%)
1956,BOTH,09:58-10:02,324.4,629.6,954.0,1225.0,42.9%,20(10%)/45(15%)/50(20%)
1959,BOTH,09:58-10:02,311.4,607.2,918.6,1264.0,42.9%,20(10%)/45(15%)/55(20%)
1953,BOTH,09:58-10:02,304.2,553.6,857.9,1262.0,42.9%,20(10%)/45(15%)/45(20%)
1950,BOTH,09:58-10:02,244.5,735.8,980.3,1395.0,41.7%,20(10%)/45(10%)/60(20%)
1947,BOTH,09:58-10:02,354.3,699.8,1054.1,1237.0,42.9%,20(10%)/45(10%)/55(20%)
1944,BOTH,09:58-10:02,367.3,722.2,1089.5,1198.0,42.9%,20(10%)/45(10%)/50(20%)
1941,BOTH,09:58-10:02,347.1,646.2,993.3,1235.0,42.9%,20(10%)/45(10%)/45(20%)
1938,BOTH,09:58-10:02,256.9,596.5,853.5,1387.0,42.9%,20(10%)/40(15%)/60(20%)
