實驗ID,時間區間,多方損益,多方MDD估算,多方勝率估算,多方交易次數,參數,備註
2238,12:30-12:45,1002.0,43717.4,39.1%,45,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
2811,12:30-12:45,997.5,9404.5,52.6%,45,25(20%)/25(10%)/40(20%),MDD/勝率為估算值
2049,12:30-12:45,996.3,226744.1,46.9%,45,15(10%)/40(20%)/45(20%),MDD/勝率為估算值
2874,12:30-12:45,996.0,4097.5,38.3%,45,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
2451,12:30-12:45,992.1,116463.9,41.5%,45,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
2082,12:30-12:45,992.0,3759.7,51.7%,45,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
2010,12:30-12:45,991.0,18797.4,47.8%,45,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
2178,12:30-12:45,990.8,2134.4,53.6%,45,15(20%)/25(15%)/50(20%),MDD/勝率為估算值
2775,12:30-12:45,989.5,3948.0,38.3%,45,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
2379,12:30-12:45,988.2,1906.0,57.4%,45,20(15%)/25(10%)/40(20%),MDD/勝率為估算值
2166,12:30-12:45,988.1,2265.5,54.5%,45,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
2280,12:30-12:45,985.8,1987.9,57.4%,45,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
2424,12:30-12:45,985.1,5325.9,55.5%,45,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
2211,12:30-12:45,985.0,9739.5,50.7%,45,15(20%)/30(20%)/45(20%),MDD/勝率為估算值
2079,12:30-12:45,984.0,2421.1,53.6%,45,15(15%)/25(20%)/50(20%),MDD/勝率為估算值
2589,12:30-12:45,984.0,17551.7,40.7%,45,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
2268,12:30-12:45,981.6,124466.9,38.3%,45,15(20%)/40(20%)/50(20%),MDD/勝率為估算值
2067,12:30-12:45,981.4,2567.8,53.6%,45,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
2256,12:30-12:45,981.1,56298.3,38.3%,45,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
2550,12:30-12:45,980.1,218433.4,41.5%,45,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
1983,12:30-12:45,979.4,4704.0,51.7%,45,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
2217,12:30-12:45,978.7,27585.7,47.8%,45,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
1968,12:30-12:45,974.7,2934.2,53.6%,45,15(10%)/25(20%)/45(20%),MDD/勝率為估算值
2523,12:30-12:45,973.5,5300.8,55.5%,45,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
2901,12:30-12:45,973.5,3899.2,38.3%,45,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
2721,12:30-12:45,969.1,23908.4,44.6%,45,25(15%)/25(20%)/40(20%),MDD/勝率為估算值
2157,12:30-12:45,969.0,15551.2,38.3%,45,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
2508,12:30-12:45,968.8,3666.6,56.4%,45,20(20%)/25(20%)/45(20%),MDD/勝率為估算值
2802,12:30-12:45,968.5,3816.2,38.3%,45,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
2028,12:30-12:45,965.4,20861.9,46.9%,45,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
2469,12:30-12:45,964.5,107045.3,40.7%,45,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
2820,12:30-12:45,963.2,34027.2,43.0%,45,25(20%)/25(15%)/40(20%),MDD/勝率為估算值
2118,12:30-12:45,962.1,41290.1,39.1%,45,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
2190,12:30-12:45,961.6,5547.7,51.7%,45,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
2623,12:30-12:45,960.0,422.0,56.4%,76,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
2883,12:30-12:45,955.2,2996.6,38.3%,45,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
2187,12:30-12:45,953.6,3174.7,53.6%,45,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
2568,12:30-12:45,953.1,151762.8,40.7%,45,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
2175,12:30-12:45,951.0,3387.5,53.6%,45,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
2388,12:30-12:45,951.0,2677.7,57.4%,45,20(15%)/25(15%)/40(20%),MDD/勝率為估算值
2019,12:30-12:45,950.3,13053.6,39.1%,45,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
2091,12:30-12:45,949.0,7984.8,51.7%,45,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
2289,12:30-12:45,948.6,2855.6,57.4%,45,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
2076,12:30-12:45,944.2,4083.6,53.6%,45,15(15%)/25(20%)/45(20%),MDD/勝率為估算值
2265,12:30-12:45,941.8,7368.7,38.3%,45,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
1947,12:30-12:45,939.4,2283.6,54.5%,45,15(10%)/25(10%)/40(20%),MDD/勝率為估算值
2559,12:30-12:45,939.4,6694.1,41.5%,45,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
2136,12:30-12:45,938.1,38922.6,38.3%,45,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
1992,12:30-12:45,936.3,13986.7,50.7%,45,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
2910,12:30-12:45,934.2,2990.9,38.3%,45,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
2487,12:30-12:45,933.5,2778.4,57.4%,45,20(20%)/25(10%)/40(20%),MDD/勝率為估算值
2226,12:30-12:45,933.1,9615.7,39.1%,45,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
2532,12:30-12:45,930.4,25370.6,55.5%,45,20(20%)/30(20%)/40(20%),MDD/勝率為估算值
2829,12:30-12:45,929.0,5428.0,43.4%,43,25(20%)/25(20%)/40(20%),MDD/勝率為估算值
2650,12:30-12:45,928.3,490.0,54.3%,77,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
2037,12:30-12:45,926.0,13136.8,38.3%,45,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
2478,12:30-12:45,925.1,7329.6,40.7%,45,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
2127,12:30-12:45,921.4,6389.8,39.1%,45,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
2199,12:30-12:45,918.5,27646.4,50.7%,45,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
2626,12:30-12:45,917.2,422.0,55.0%,76,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
2397,12:30-12:45,913.9,4582.3,56.4%,45,20(15%)/25(20%)/40(20%),MDD/勝率為估算值
2184,12:30-12:45,913.8,6747.0,53.6%,45,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
2577,12:30-12:45,913.8,7434.9,40.7%,45,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
2244,12:30-12:45,910.9,9806.2,38.3%,45,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
2055,12:30-12:45,909.0,3002.5,54.5%,45,15(15%)/25(10%)/40(20%),MDD/勝率為估算值
2100,12:30-12:45,905.9,54000.9,41.5%,45,15(15%)/30(20%)/40(20%),MDD/勝率為估算值
1956,12:30-12:45,902.2,3561.3,54.5%,45,15(10%)/25(15%)/40(20%),MDD/勝率為估算值
2731,12:30-12:45,901.0,423.0,55.7%,77,25(15%)/30(10%)/45(20%),MDD/勝率為估算值
2145,12:30-12:45,898.8,6552.1,38.3%,45,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
2632,12:30-12:45,898.2,423.0,57.1%,77,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
2496,12:30-12:45,896.4,4903.2,56.4%,45,20(20%)/25(15%)/40(20%),MDD/勝率為估算值
2235,12:30-12:45,892.4,4165.0,39.1%,45,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
2046,12:30-12:45,886.7,4907.3,38.3%,45,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
2326,12:30-12:45,885.5,482.0,57.1%,77,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
2653,12:30-12:45,885.5,490.0,52.9%,77,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
2163,12:30-12:45,878.5,4384.4,54.5%,45,15(20%)/25(10%)/40(20%),MDD/勝率為估算值
2208,12:30-12:45,875.4,8940.0,41.5%,45,15(20%)/30(20%)/40(20%),MDD/勝率為估算值
2758,12:30-12:45,875.1,488.0,54.3%,77,25(15%)/35(10%)/45(20%),MDD/勝率為估算值
2586,12:30-12:45,874.4,4136.9,40.7%,45,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
2677,12:30-12:45,872.9,490.0,52.9%,77,25(10%)/40(10%)/45(20%),MDD/勝率為估算值
2064,12:30-12:45,871.8,5739.0,53.6%,45,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
2253,12:30-12:45,871.5,4291.6,38.3%,45,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
1965,12:30-12:45,865.1,8167.9,53.6%,45,15(10%)/25(20%)/40(20%),MDD/勝率為估算值
2659,12:30-12:45,861.3,490.0,54.3%,77,25(10%)/35(15%)/45(20%),MDD/勝率為估算值
2154,12:30-12:45,859.5,3567.5,38.3%,45,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
2505,12:30-12:45,859.2,23375.3,56.4%,45,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
2734,12:30-12:45,858.1,423.0,54.3%,77,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
2635,12:30-12:45,855.5,423.0,55.7%,77,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
2299,12:30-12:45,847.0,430.0,58.6%,77,20(10%)/30(10%)/45(20%),MDD/勝率為估算值
2596,12:30-12:45,846.2,437.0,55.7%,75,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
2329,12:30-12:45,842.7,482.0,55.7%,77,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
2839,12:30-12:45,841.9,425.0,55.7%,77,25(20%)/30(10%)/45(20%),MDD/勝率為估算值
2172,12:30-12:45,841.4,15242.6,53.6%,45,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
2740,12:30-12:45,839.2,424.0,56.4%,76,25(15%)/30(15%)/45(20%),MDD/勝率為估算值
2641,12:30-12:45,836.5,425.0,57.1%,77,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
2434,12:30-12:45,836.0,481.0,57.1%,77,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
2073,12:30-12:45,834.6,74921.3,53.6%,45,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
2761,12:30-12:45,832.4,488.0,52.9%,77,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
2262,12:30-12:45,832.2,2960.3,38.3%,45,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
2353,12:30-12:45,830.1,482.0,55.7%,77,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
2680,12:30-12:45,830.1,490.0,52.9%,77,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
2620,12:30-12:45,822.4,422.0,56.4%,76,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
2866,12:30-12:45,822.0,487.0,54.3%,77,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
2785,12:30-12:45,819.8,488.0,52.9%,77,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
2335,12:30-12:45,818.5,482.0,57.1%,77,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
2662,12:30-12:45,818.5,490.0,52.9%,77,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
2599,12:30-12:45,814.8,442.0,55.0%,74,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
2686,12:30-12:45,812.7,490.0,52.9%,77,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
2767,12:30-12:45,808.1,488.0,54.3%,77,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
2181,12:30-12:45,804.2,10017.8,43.8%,45,15(20%)/25(20%)/40(20%),MDD/勝率為估算值
2302,12:30-12:45,804.2,430.0,57.1%,77,20(10%)/30(10%)/50(20%),MDD/勝率為估算值
2668,12:30-12:45,799.1,490.0,54.3%,77,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
2842,12:30-12:45,799.1,425.0,54.3%,77,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
2743,12:30-12:45,796.4,424.0,55.0%,76,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
2407,12:30-12:45,795.5,431.0,58.6%,77,20(15%)/30(10%)/45(20%),MDD/勝率為估算值
2644,12:30-12:45,793.7,425.0,55.7%,77,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
2437,12:30-12:45,793.1,481.0,55.7%,77,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
2605,12:30-12:45,793.0,435.0,57.1%,77,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
2647,12:30-12:45,790.7,490.0,54.3%,77,25(10%)/35(10%)/40(20%),MDD/勝率為估算值
2356,12:30-12:45,787.3,482.0,55.7%,77,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
2704,12:30-12:45,787.1,438.0,54.3%,77,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
2308,12:30-12:45,785.2,431.0,58.6%,77,20(10%)/30(15%)/45(20%),MDD/勝率為估算值
2848,12:30-12:45,780.1,426.0,55.7%,77,25(20%)/30(15%)/45(20%),MDD/勝率為估算值
2869,12:30-12:45,779.2,487.0,52.9%,77,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
2749,12:30-12:45,777.5,426.0,57.1%,77,25(15%)/30(20%)/45(20%),MDD/勝率為估算值
2788,12:30-12:45,777.0,488.0,52.9%,77,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
2002,12:30-12:45,776.3,477.0,57.8%,78,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
2338,12:30-12:45,775.7,482.0,55.7%,77,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
2362,12:30-12:45,769.9,482.0,55.7%,77,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
2689,12:30-12:45,769.9,490.0,52.9%,77,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
2443,12:30-12:45,769.0,481.0,57.1%,77,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
2920,12:45-13:00,768.5,532.0,59.0%,82,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
2893,12:30-12:45,766.6,487.0,52.9%,77,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
2542,12:30-12:45,766.4,480.0,57.1%,77,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
2770,12:30-12:45,765.4,488.0,52.9%,77,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
2608,12:30-12:45,764.4,444.0,57.1%,77,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
2728,12:30-12:45,763.4,423.0,55.7%,77,25(15%)/30(10%)/40(20%),MDD/勝率為估算值
2923,12:45-13:00,762.5,532.0,59.0%,82,15(10%)/25(10%)/50(20%),MDD/勝率為估算值
2695,12:30-12:45,761.3,490.0,52.9%,77,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
2629,12:30-12:45,760.6,423.0,57.1%,77,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
2794,12:30-12:45,759.5,488.0,52.9%,77,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
2344,12:30-12:45,756.3,482.0,57.1%,77,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
2671,12:30-12:45,756.3,490.0,52.9%,77,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
2707,12:30-12:45,755.8,450.0,52.9%,77,25(15%)/25(10%)/50(20%),MDD/勝率為估算值
2875,12:30-12:45,755.0,487.0,54.3%,77,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
2410,12:30-12:45,752.6,431.0,57.1%,77,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
2323,12:30-12:45,747.9,482.0,57.1%,77,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
2272,12:30-12:45,747.4,431.0,58.6%,77,20(10%)/25(10%)/45(20%),MDD/勝率為估算值
2776,12:30-12:45,746.0,488.0,54.3%,77,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
2311,12:30-12:45,742.5,431.0,57.1%,77,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
2614,12:30-12:45,739.9,434.0,57.1%,77,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
2755,12:30-12:45,737.5,488.0,54.3%,77,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
2851,12:30-12:45,737.4,427.0,54.3%,77,25(20%)/30(15%)/50(20%),MDD/勝率為估算值
2674,12:30-12:45,735.3,490.0,52.9%,77,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
2752,12:30-12:45,734.6,430.0,55.7%,77,25(15%)/30(20%)/50(20%),MDD/勝率為估算值
2461,12:30-12:45,734.5,481.0,54.3%,77,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
2713,12:30-12:45,734.0,436.0,55.7%,75,25(15%)/25(15%)/45(20%),MDD/勝率為估算值
2416,12:30-12:45,733.7,432.0,58.6%,77,20(15%)/30(15%)/45(20%),MDD/勝率為估算值
2005,12:30-12:45,733.5,484.0,56.4%,78,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
2110,12:30-12:45,733.0,477.0,57.8%,78,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
1975,12:30-12:45,728.8,434.0,59.2%,78,15(10%)/30(10%)/45(20%),MDD/勝率為估算值
2812,12:30-12:45,728.1,440.0,54.3%,77,25(20%)/25(10%)/45(20%),MDD/勝率為估算值
2365,12:30-12:45,727.1,482.0,55.7%,77,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
3028,12:45-13:00,727.0,532.0,58.3%,83,15(15%)/25(10%)/45(20%),MDD/勝率為估算值
2446,12:30-12:45,726.1,481.0,55.7%,77,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
2515,12:30-12:45,723.9,432.0,58.6%,77,20(20%)/30(10%)/45(20%),MDD/勝率為估算值
2896,12:30-12:45,723.8,487.0,52.9%,77,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
2656,12:30-12:45,723.7,490.0,54.3%,77,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
2545,12:30-12:45,723.6,480.0,55.7%,77,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
2317,12:30-12:45,723.5,433.0,58.6%,77,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
3031,12:45-13:00,721.0,532.0,58.3%,83,15(15%)/25(10%)/50(20%),MDD/勝率為估算值
2371,12:30-12:45,718.5,482.0,55.7%,77,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
2698,12:30-12:45,718.5,490.0,51.4%,77,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
2857,12:30-12:45,718.4,428.0,56.4%,76,25(20%)/30(20%)/45(20%),MDD/勝率為估算值
2797,12:30-12:45,716.8,488.0,51.4%,77,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
2275,12:30-12:45,716.0,431.0,57.9%,76,20(10%)/25(10%)/50(20%),MDD/勝率為估算值
2617,12:30-12:45,713.9,446.0,57.1%,77,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
2347,12:30-12:45,713.5,482.0,55.7%,77,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
2929,12:45-13:00,713.4,532.0,59.6%,83,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
2878,12:30-12:45,712.2,487.0,52.9%,77,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
2011,12:30-12:45,710.0,477.0,57.8%,78,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
2296,12:30-12:45,709.4,430.0,58.6%,77,20(10%)/30(10%)/40(20%),MDD/勝率為估算值
2593,12:30-12:45,708.6,437.0,55.7%,75,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
2803,12:30-12:45,708.1,488.0,52.9%,77,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
2932,12:45-13:00,707.4,532.0,59.6%,83,15(10%)/25(15%)/50(20%),MDD/勝率為估算值
2452,12:30-12:45,706.8,481.0,57.1%,77,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
2902,12:30-12:45,706.4,487.0,52.9%,77,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
2716,12:30-12:45,705.3,452.0,55.0%,74,25(15%)/25(15%)/50(20%),MDD/勝率為估算值
2836,12:30-12:45,704.3,425.0,55.7%,77,25(20%)/30(10%)/40(20%),MDD/勝率為估算值
2779,12:30-12:45,703.1,488.0,52.9%,77,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
2917,12:45-13:00,702.3,532.0,59.0%,82,15(10%)/25(10%)/40(20%),MDD/勝率為估算值
2737,12:30-12:45,701.6,424.0,56.4%,76,25(15%)/30(15%)/40(20%),MDD/勝率為估算值
2551,12:30-12:45,699.4,480.0,57.1%,77,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
2638,12:30-12:45,698.9,425.0,57.1%,77,25(10%)/30(20%)/40(20%),MDD/勝率為估算值
2431,12:30-12:45,698.4,481.0,57.1%,77,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
2815,12:30-12:45,696.7,458.0,52.9%,77,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
2380,12:30-12:45,695.9,432.0,58.6%,77,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
2029,12:30-12:45,694.5,477.0,55.0%,78,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
2884,12:30-12:45,692.8,487.0,54.3%,77,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
2350,12:30-12:45,692.5,482.0,55.7%,77,20(10%)/40(10%)/40(20%),MDD/勝率為估算值
2464,12:30-12:45,691.8,481.0,54.3%,77,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
2281,12:30-12:45,691.4,432.0,58.6%,77,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
2419,12:30-12:45,690.9,432.0,57.1%,77,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
2113,12:30-12:45,690.1,497.0,56.4%,78,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
2218,12:30-12:45,689.6,476.0,57.8%,78,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
1978,12:30-12:45,686.0,478.0,57.8%,78,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
3136,12:45-13:00,685.6,531.0,58.3%,83,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
2863,12:30-12:45,684.4,487.0,54.3%,77,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
2083,12:30-12:45,684.0,435.0,59.2%,78,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
2782,12:30-12:45,682.1,488.0,52.9%,77,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
2518,12:30-12:45,681.1,432.0,57.1%,77,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
2332,12:30-12:45,680.9,482.0,57.1%,77,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
2722,12:30-12:45,680.9,435.0,57.1%,77,25(15%)/25(20%)/45(20%),MDD/勝率為估算值
2320,12:30-12:45,680.7,433.0,57.1%,77,20(10%)/30(20%)/50(20%),MDD/勝率為估算值
3139,12:45-13:00,679.6,531.0,58.3%,83,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
2374,12:30-12:45,675.7,482.0,54.3%,77,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
2860,12:30-12:45,675.6,438.0,55.0%,76,25(20%)/30(20%)/50(20%),MDD/勝率為估算值
2683,12:30-12:45,675.1,490.0,52.9%,77,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
2821,12:30-12:45,675.0,438.0,54.3%,77,25(20%)/25(15%)/45(20%),MDD/勝率為估算值
2470,12:30-12:45,674.4,481.0,54.3%,77,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
2425,12:30-12:45,672.0,434.0,58.6%,77,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
3037,12:45-13:00,672.0,532.0,59.0%,82,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
2764,12:30-12:45,670.5,488.0,54.3%,77,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
1984,12:30-12:45,667.8,435.0,59.2%,78,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
2014,12:30-12:45,667.2,513.0,56.4%,78,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
2569,12:30-12:45,667.0,480.0,54.3%,77,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
2119,12:30-12:45,666.6,477.0,57.8%,78,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
3040,12:45-13:00,666.0,532.0,59.0%,82,15(15%)/25(15%)/50(20%),MDD/勝率為估算值
2806,12:30-12:45,665.4,488.0,51.4%,77,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
2383,12:30-12:45,664.5,432.0,57.1%,77,20(15%)/25(10%)/50(20%),MDD/勝率為估算值
2455,12:30-12:45,664.0,481.0,55.7%,77,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
2905,12:30-12:45,663.6,487.0,51.4%,77,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
2284,12:30-12:45,662.6,432.0,58.6%,77,20(10%)/25(15%)/50(20%),MDD/勝率為估算值
2524,12:30-12:45,662.1,433.0,58.6%,77,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
2665,12:30-12:45,661.5,490.0,54.3%,77,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
3025,12:45-13:00,660.9,532.0,58.3%,83,15(15%)/25(10%)/40(20%),MDD/勝率為估算值
2938,12:45-13:00,658.3,532.0,59.6%,83,15(10%)/25(20%)/45(20%),MDD/勝率為估算值
2404,12:30-12:45,657.9,431.0,58.6%,77,20(15%)/30(10%)/40(20%),MDD/勝率為估算值
2554,12:30-12:45,656.6,480.0,55.7%,77,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
2602,12:30-12:45,655.5,435.0,57.1%,77,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
3244,12:45-13:00,655.3,549.0,57.0%,81,20(10%)/25(10%)/45(20%),MDD/勝率為估算值
2911,12:30-12:45,655.0,487.0,52.9%,77,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
2725,12:30-12:45,654.9,454.0,57.1%,77,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
2137,12:30-12:45,652.9,477.0,55.0%,78,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
2941,12:45-13:00,652.3,532.0,59.6%,83,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
2032,12:30-12:45,651.7,567.0,55.0%,78,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
2887,12:30-12:45,650.0,488.0,52.9%,77,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
2701,12:30-12:45,649.5,438.0,54.3%,77,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
3247,12:45-13:00,649.3,549.0,57.0%,81,20(10%)/25(10%)/50(20%),MDD/勝率為估算值
2020,12:30-12:45,648.5,477.0,57.8%,78,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
2305,12:30-12:45,647.6,431.0,58.6%,77,20(10%)/30(15%)/40(20%),MDD/勝率為估算值
2926,12:45-13:00,647.2,532.0,59.6%,83,15(10%)/25(15%)/40(20%),MDD/勝率為估算值
