實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
3374,12:45-13:00,322.6,449.0,50.8%,78,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
3419,12:45-13:00,322.3,595.0,49.4%,78,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
3086,12:45-13:00,321.8,590.0,49.4%,78,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
3866,12:45-13:00,321.8,545.0,47.9%,78,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
3200,12:45-13:00,321.1,559.0,49.4%,78,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
3473,12:45-13:00,320.6,456.0,50.8%,78,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
3827,12:45-13:00,320.0,481.0,48.6%,77,25(20%)/30(20%)/40(20%),MDD/勝率為估算值
3486,12:45-13:00,319.4,199.4,47.4%,54,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
3044,12:45-13:00,318.9,408.0,50.8%,78,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
1746,12:15-12:30,318.8,911.5,34.7%,64,25(15%)/25(15%)/50(20%),MDD/勝率為估算值
3839,12:45-13:00,317.9,568.0,47.9%,78,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
3767,12:45-13:00,317.2,547.0,47.9%,78,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
3243,12:45-13:00,317.0,154.6,49.6%,53,20(10%)/25(10%)/40(20%),MDD/勝率為估算值
3794,12:45-13:00,316.4,465.0,49.4%,78,25(20%)/25(15%)/45(20%),MDD/勝率為估算值
3695,12:45-13:00,316.1,461.0,50.8%,78,25(15%)/25(20%)/45(20%),MDD/勝率為估算值
3119,12:45-13:00,315.9,541.0,47.9%,78,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
3384,12:45-13:00,315.5,177.8,47.4%,54,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
3017,12:45-13:00,315.4,542.0,47.9%,78,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
3740,12:45-13:00,315.4,571.0,47.9%,78,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
990,12:15-12:30,315.1,895.2,38.4%,68,15(10%)/25(15%)/50(20%),MDD/勝率為估算值
1410,12:15-12:30,314.8,962.0,36.1%,68,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
3533,12:45-13:00,314.0,565.0,49.4%,78,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
3725,12:45-13:00,313.6,505.0,49.4%,78,25(15%)/30(20%)/50(20%),MDD/勝率為估算值
1628,12:15-12:30,313.2,890.0,44.4%,99,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
3387,12:45-13:00,313.2,199.4,47.8%,53,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
3320,12:45-13:00,312.9,601.0,49.4%,78,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
3215,12:45-13:00,312.8,527.0,47.9%,78,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
3347,12:45-13:00,312.7,588.0,47.9%,78,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
3597,12:45-13:00,312.6,271.6,51.6%,53,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
3824,12:45-13:00,312.4,515.0,47.9%,78,25(20%)/30(15%)/50(20%),MDD/勝率為估算值
2952,12:45-13:00,311.6,159.6,49.6%,53,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
3014,12:45-13:00,310.1,586.0,47.9%,78,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
2955,12:45-13:00,309.3,173.1,50.0%,54,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
3285,12:45-13:00,309.3,178.6,48.2%,54,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
3641,12:45-13:00,309.3,580.0,47.9%,78,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
1466,12:15-12:30,309.2,1080.0,41.7%,103,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
3668,12:45-13:00,309.1,552.0,47.9%,78,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
3140,12:45-13:00,308.7,461.0,49.4%,78,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
3185,12:45-13:00,308.0,508.0,50.0%,77,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
3288,12:45-13:00,307.0,204.0,48.2%,54,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
1409,12:15-12:30,306.6,914.0,43.8%,103,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
1299,12:15-12:30,306.3,946.8,36.8%,66,20(10%)/25(10%)/40(20%),MDD/勝率為估算值
3155,12:45-13:00,305.8,425.0,50.0%,77,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
1656,12:15-12:30,305.7,934.4,34.2%,67,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
1406,12:15-12:30,304.6,916.0,44.9%,103,20(15%)/25(10%)/40(20%),MDD/勝率為估算值
1683,12:15-12:30,304.1,911.6,33.2%,68,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
3041,12:45-13:00,304.1,455.0,50.0%,77,15(15%)/25(15%)/50(20%),MDD/勝率為估算值
3101,12:45-13:00,304.1,563.0,49.4%,78,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
2996,12:45-13:00,300.0,608.0,49.4%,78,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
3255,12:45-13:00,300.0,151.9,50.0%,54,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
3354,12:45-13:00,299.1,150.8,49.1%,54,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
3548,12:45-13:00,298.9,536.0,47.9%,78,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
1311,12:15-12:30,298.6,900.5,37.6%,68,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
3863,12:45-13:00,298.0,538.0,47.9%,78,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
3498,12:45-13:00,297.3,196.2,47.4%,54,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
3197,12:45-13:00,297.2,552.0,49.4%,78,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
3594,12:45-13:00,296.8,299.5,51.6%,53,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
1530,12:15-12:30,296.7,825.9,34.7%,68,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
977,12:15-12:30,296.5,951.0,46.2%,100,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
998,12:15-12:30,295.9,952.0,48.1%,103,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
1352,12:15-12:30,295.8,1093.0,42.7%,103,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
1529,12:15-12:30,294.9,926.0,42.7%,103,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
974,12:15-12:30,294.5,953.0,46.8%,101,15(10%)/25(10%)/40(20%),MDD/勝率為估算值
3836,12:45-13:00,294.1,577.0,47.9%,78,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
3545,12:45-13:00,293.6,577.0,47.9%,78,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
1088,12:15-12:30,293.4,1030.0,44.9%,103,15(15%)/25(10%)/50(20%),MDD/勝率為估算值
3764,12:45-13:00,293.4,543.0,47.9%,78,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
3791,12:45-13:00,292.6,474.0,49.4%,78,25(20%)/25(15%)/40(20%),MDD/勝率為估算值
3692,12:45-13:00,292.4,470.0,50.8%,78,25(15%)/25(20%)/40(20%),MDD/勝率為估算值
3116,12:45-13:00,292.1,534.0,47.9%,78,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
1310,12:15-12:30,291.9,913.0,47.0%,103,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
3737,12:45-13:00,291.6,580.0,47.9%,78,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
3399,12:45-13:00,291.1,199.4,48.2%,54,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
3530,12:45-13:00,290.2,558.0,49.4%,78,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
2922,12:45-13:00,290.0,124.6,45.4%,53,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
3194,12:45-13:00,289.9,595.0,49.4%,78,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
1467,12:15-12:30,289.1,803.0,32.5%,68,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
3761,12:45-13:00,288.1,581.0,47.9%,78,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
1307,12:15-12:30,287.4,915.0,47.0%,103,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
2967,12:45-13:00,287.2,170.1,50.0%,54,15(10%)/30(20%)/45(20%),MDD/勝率為估算值
1734,12:15-12:30,287.1,905.7,34.7%,68,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
3113,12:45-13:00,286.8,575.0,47.9%,78,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
1440,12:15-12:30,286.2,806.1,33.9%,68,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
3227,12:45-13:00,285.7,546.0,47.9%,78,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
3638,12:45-13:00,285.5,589.0,47.9%,78,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
3665,12:45-13:00,285.3,553.0,47.9%,78,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
1623,12:15-12:30,285.0,875.6,36.2%,65,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
3252,12:45-13:00,284.2,158.0,50.0%,54,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
3734,12:45-13:00,284.2,596.0,47.9%,78,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
3492,12:45-13:00,283.8,182.8,47.4%,54,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
978,12:15-12:30,283.4,855.6,38.2%,66,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
3351,12:45-13:00,283.3,156.6,49.1%,54,20(15%)/25(10%)/40(20%),MDD/勝率為估算值
3527,12:45-13:00,282.9,602.0,49.4%,78,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
3689,12:45-13:00,282.5,462.0,50.0%,77,25(15%)/25(15%)/50(20%),MDD/勝率為估算值
3590,12:45-13:00,282.3,462.0,50.8%,78,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
3057,12:45-13:00,282.1,167.5,44.2%,54,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
3152,12:45-13:00,282.0,418.0,50.0%,77,15(20%)/25(20%)/40(20%),MDD/勝率為估算值
3495,12:45-13:00,281.5,208.0,47.4%,54,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
3249,12:45-13:00,281.4,142.1,49.6%,53,20(10%)/25(10%)/50(20%),MDD/勝率為估算值
1635,12:15-12:30,280.5,915.5,38.4%,68,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
3098,12:45-13:00,280.3,556.0,49.4%,78,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
3662,12:45-13:00,280.0,589.0,47.9%,78,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
3788,12:45-13:00,279.1,469.0,49.4%,78,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
1755,12:15-12:30,278.7,954.7,38.4%,68,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
3635,12:45-13:00,278.1,602.0,47.9%,78,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
3482,12:45-13:00,277.8,462.0,50.0%,77,20(20%)/25(20%)/50(20%),MDD/勝率為估算值
3393,12:45-13:00,277.6,184.9,47.8%,53,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
3705,12:45-13:00,276.4,294.9,51.1%,54,25(15%)/30(10%)/45(20%),MDD/勝率為估算值
1386,12:15-12:30,275.9,814.0,31.0%,68,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
3396,12:45-13:00,275.3,213.8,48.2%,54,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
1431,12:15-12:30,275.1,775.5,36.9%,68,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
999,12:15-12:30,275.0,753.4,38.4%,68,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
1367,12:15-12:30,274.9,1089.0,41.7%,103,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
1430,12:15-12:30,274.7,947.0,47.0%,103,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
3606,12:45-13:00,274.7,297.8,52.1%,54,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
1035,12:15-12:30,274.5,792.0,33.9%,68,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
2919,12:45-13:00,274.2,127.1,45.4%,53,15(10%)/25(10%)/40(20%),MDD/勝率為估算值
2961,12:45-13:00,273.7,161.8,45.0%,54,15(10%)/30(15%)/50(20%),MDD/勝率為估算值
3428,12:45-13:00,273.4,604.0,49.4%,78,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
3455,12:45-13:00,273.2,591.0,47.9%,78,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
1439,12:15-12:30,273.1,1067.0,42.7%,103,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
3095,12:45-13:00,272.9,600.0,49.4%,78,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
3209,12:45-13:00,272.2,568.0,49.4%,78,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
3560,12:45-13:00,271.8,552.0,47.9%,78,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
2964,12:45-13:00,271.4,177.4,50.0%,54,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
3294,12:45-13:00,271.4,189.0,48.2%,54,20(10%)/30(20%)/50(20%),MDD/勝率為估算值
3875,12:45-13:00,270.9,561.0,47.9%,78,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
3803,12:45-13:00,270.0,485.0,49.2%,76,25(20%)/25(20%)/45(20%),MDD/勝率為估算值
3848,12:45-13:00,269.1,596.0,47.9%,78,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
1518,12:15-12:30,268.2,786.8,36.1%,68,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
3149,12:45-13:00,267.2,465.0,49.4%,78,15(20%)/25(15%)/50(20%),MDD/勝率為估算值
3264,12:45-13:00,267.2,155.6,50.0%,54,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
3749,12:45-13:00,266.6,598.0,47.9%,78,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
3776,12:45-13:00,266.4,562.0,47.9%,78,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
3054,12:45-13:00,266.3,173.2,49.1%,54,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
3363,12:45-13:00,266.3,153.3,49.6%,53,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
1854,12:15-12:30,265.9,949.5,32.5%,68,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
3462,12:45-13:00,265.4,153.7,49.1%,54,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
3128,12:45-13:00,265.0,550.0,47.9%,78,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
3833,12:45-13:00,263.8,519.0,48.6%,77,25(20%)/30(20%)/50(20%),MDD/勝率為估算值
3050,12:45-13:00,262.7,461.0,50.8%,78,15(15%)/25(20%)/50(20%),MDD/勝率為估算值
3224,12:45-13:00,261.9,539.0,47.9%,78,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
1368,12:15-12:30,261.4,810.1,32.5%,68,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
3600,12:45-13:00,261.2,276.8,51.6%,53,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
3702,12:45-13:00,260.6,335.1,51.1%,54,25(15%)/30(10%)/40(20%),MDD/勝率為估算值
1385,12:15-12:30,260.5,1157.0,39.5%,103,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
1341,12:15-12:30,259.8,826.7,33.9%,68,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
1407,12:15-12:30,259.8,768.2,36.1%,68,20(15%)/25(10%)/40(20%),MDD/勝率為估算值
1325,12:15-12:30,259.7,1080.0,43.8%,103,20(10%)/30(10%)/40(20%),MDD/勝率為估算值
3507,12:45-13:00,259.4,207.3,47.8%,53,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
3023,12:45-13:00,259.2,595.0,47.9%,78,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
3603,12:45-13:00,258.9,339.3,52.1%,54,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
1764,12:15-12:30,258.6,963.4,33.9%,68,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
2931,12:45-13:00,257.2,122.1,45.8%,54,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
1791,12:15-12:30,257.0,949.7,32.5%,68,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
3221,12:45-13:00,256.6,580.0,47.9%,78,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
3165,12:45-13:00,256.1,166.4,44.2%,54,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
1574,12:15-12:30,255.4,1088.0,41.7%,103,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
1320,12:15-12:30,255.3,757.7,37.6%,68,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
1089,12:15-12:30,254.8,756.8,36.9%,68,15(15%)/25(10%)/50(20%),MDD/勝率為估算值
1419,12:15-12:30,252.1,757.8,36.3%,65,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
3261,12:45-13:00,251.4,162.7,50.0%,54,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
3360,12:45-13:00,250.5,160.1,49.6%,53,20(15%)/25(15%)/40(20%),MDD/勝率為估算值
3459,12:45-13:00,249.6,160.3,49.1%,54,20(20%)/25(10%)/40(20%),MDD/勝率為估算值
1008,12:15-12:30,249.1,822.3,35.4%,68,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
3570,12:45-13:00,248.8,213.0,49.1%,53,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
3258,12:45-13:00,248.6,143.0,50.0%,54,20(10%)/25(15%)/50(20%),MDD/勝率為估算值
3206,12:45-13:00,248.4,561.0,49.4%,78,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
1575,12:15-12:30,248.3,814.5,32.5%,68,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
3557,12:45-13:00,248.0,545.0,47.9%,78,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
3357,12:45-13:00,247.7,141.7,49.1%,54,20(15%)/25(10%)/50(20%),MDD/勝率為估算值
3872,12:45-13:00,247.1,572.0,47.9%,78,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
3800,12:45-13:00,246.2,494.0,49.2%,76,25(20%)/25(20%)/40(20%),MDD/勝率為估算值
3501,12:45-13:00,245.9,190.3,47.4%,54,20(20%)/30(15%)/50(20%),MDD/勝率為估算值
3066,12:45-13:00,245.8,168.2,44.6%,53,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
1548,12:15-12:30,245.5,832.3,33.9%,68,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
3845,12:45-13:00,245.2,605.0,47.9%,78,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
1308,12:15-12:30,243.6,731.7,37.6%,68,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
3504,12:45-13:00,243.6,224.5,47.8%,53,20(20%)/30(20%)/40(20%),MDD/勝率為估算值
1736,12:15-12:30,243.1,905.0,42.7%,103,25(15%)/25(10%)/50(20%),MDD/勝率為估算值
1196,12:15-12:30,243.0,1040.0,44.9%,103,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
3746,12:45-13:00,242.8,607.0,47.9%,78,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
3554,12:45-13:00,242.7,589.0,47.9%,78,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
3773,12:45-13:00,242.6,572.0,47.9%,78,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
1517,12:15-12:30,242.2,930.0,43.8%,103,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
3869,12:45-13:00,241.8,591.0,47.9%,78,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
1665,12:15-12:30,241.7,987.1,34.7%,68,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
2928,12:45-13:00,241.4,124.6,45.8%,54,15(10%)/25(15%)/40(20%),MDD/勝率為估算值
1340,12:15-12:30,241.2,1078.0,42.7%,103,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
3125,12:45-13:00,241.2,543.0,47.9%,78,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
3203,12:45-13:00,241.1,605.0,49.4%,78,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
1644,12:15-12:30,240.4,959.4,38.4%,68,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
3162,12:45-13:00,240.3,172.3,44.2%,54,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
1514,12:15-12:30,240.2,932.0,44.9%,103,20(20%)/25(10%)/40(20%),MDD/勝率為估算值
3402,12:45-13:00,239.7,195.7,48.2%,54,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
1460,12:15-12:30,239.5,1095.0,42.7%,103,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
1637,12:15-12:30,239.0,895.0,47.0%,103,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
1356,12:15-12:30,238.6,789.5,33.2%,68,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
2925,12:45-13:00,238.6,116.9,45.4%,53,15(10%)/25(10%)/50(20%),MDD/勝率為估算值
3714,12:45-13:00,238.5,335.7,51.6%,53,25(15%)/30(15%)/45(20%),MDD/勝率為估算值
3842,12:45-13:00,237.9,606.0,47.9%,78,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
3770,12:45-13:00,237.2,593.0,47.9%,78,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
3615,12:45-13:00,236.8,340.2,52.1%,54,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
3813,12:45-13:00,236.6,330.8,51.1%,54,25(20%)/30(10%)/45(20%),MDD/勝率為估算值
3797,12:45-13:00,236.3,486.0,49.4%,78,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
3698,12:45-13:00,236.2,482.0,50.8%,78,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
3122,12:45-13:00,235.9,587.0,47.9%,78,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
1329,12:15-12:30,235.8,804.3,34.7%,68,20(10%)/30(10%)/45(20%),MDD/勝率為估算值
1692,12:15-12:30,235.8,959.1,32.5%,68,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
2970,12:45-13:00,235.8,162.5,45.0%,54,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
3743,12:45-13:00,235.4,606.0,47.9%,78,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
3236,12:45-13:00,234.8,555.0,47.9%,78,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
1842,12:15-12:30,234.2,943.7,34.7%,68,25(20%)/25(10%)/45(20%),MDD/勝率為估算值
3536,12:45-13:00,234.0,611.0,49.4%,78,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
1034,12:15-12:30,233.7,1095.0,42.7%,103,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
3372,12:45-13:00,233.5,156.8,49.1%,54,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
3567,12:45-13:00,233.0,230.2,54.0%,53,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
3471,12:45-13:00,232.6,156.0,49.1%,54,20(20%)/25(15%)/45(20%),MDD/勝率為估算值
1319,12:15-12:30,232.2,925.0,47.0%,103,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
1731,12:15-12:30,232.1,911.2,34.7%,68,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
1355,12:15-12:30,231.2,1091.0,41.7%,103,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
3060,12:45-13:00,230.7,157.6,44.2%,54,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
1539,12:15-12:30,230.6,805.8,35.5%,65,20(20%)/25(20%)/50(20%),MDD/勝率為估算值
1710,12:15-12:30,230.4,971.0,31.0%,68,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
3063,12:45-13:00,229.9,174.3,44.6%,53,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
3644,12:45-13:00,229.3,611.0,47.9%,78,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
3671,12:45-13:00,229.1,598.0,47.9%,78,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
975,12:15-12:30,228.4,717.4,38.2%,66,15(10%)/25(10%)/40(20%),MDD/勝率為估算值
1395,12:15-12:30,227.6,848.5,31.0%,68,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
1743,12:15-12:30,227.6,951.1,35.2%,64,25(15%)/25(15%)/45(20%),MDD/勝率為估算值
1418,12:15-12:30,227.5,923.0,44.4%,99,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
1863,12:15-12:30,225.8,992.6,34.2%,64,25(20%)/25(20%)/50(20%),MDD/勝率為估算值
3158,12:45-13:00,225.8,471.0,50.0%,77,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
1632,12:15-12:30,225.5,921.0,38.4%,68,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
1316,12:15-12:30,225.2,927.0,47.0%,103,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
3708,12:45-13:00,225.0,303.3,51.1%,54,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
2940,12:45-13:00,224.4,118.9,45.8%,54,15(10%)/25(20%)/45(20%),MDD/勝率為估算值
3104,12:45-13:00,224.1,609.0,49.4%,78,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
987,12:15-12:30,223.9,751.4,39.1%,68,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
3609,12:45-13:00,223.3,306.7,52.1%,54,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
1415,12:15-12:30,223.0,925.0,45.1%,100,20(15%)/25(15%)/40(20%),MDD/勝率為估算值
3711,12:45-13:00,222.7,403.8,51.6%,53,25(15%)/30(15%)/40(20%),MDD/勝率為估算值
1494,12:15-12:30,221.7,847.5,31.0%,68,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
1475,12:15-12:30,221.1,1091.0,41.0%,102,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
3612,12:45-13:00,221.0,411.2,52.1%,54,25(10%)/30(20%)/40(20%),MDD/勝率為估算值
3810,12:45-13:00,220.8,397.2,51.1%,54,25(20%)/30(10%)/40(20%),MDD/勝率為估算值
1097,12:15-12:30,220.7,1032.0,45.6%,99,15(15%)/25(15%)/50(20%),MDD/勝率為估算值
1476,12:15-12:30,220.7,835.3,32.0%,67,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
986,12:15-12:30,220.6,956.0,48.1%,103,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
3857,12:45-13:00,220.2,623.0,47.9%,78,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
3884,12:45-13:00,220.0,593.0,47.9%,78,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
3174,12:45-13:00,219.8,166.2,44.2%,54,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
1197,12:15-12:30,219.6,805.0,36.1%,68,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
