實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
2697,11:30-11:45,285.3,635.1,35.3%,76,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
2297,11:30-11:45,284.7,496.0,49.8%,106,20(10%)/30(10%)/40(20%),MDD/勝率為估算值
2084,11:30-11:45,284.1,628.0,46.3%,107,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
2427,11:30-11:45,282.2,711.2,38.9%,76,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
2504,11:30-11:45,282.0,449.0,52.3%,101,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
2750,11:30-11:45,281.5,490.0,49.3%,107,25(15%)/30(20%)/45(20%),MDD/勝率為估算值
2195,11:30-11:45,280.8,677.0,46.3%,107,15(20%)/30(10%)/50(20%),MDD/勝率為估算值
2519,11:30-11:45,280.0,593.0,49.3%,107,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
2856,11:30-11:45,279.8,564.8,37.3%,75,25(20%)/30(20%)/40(20%),MDD/勝率為估算值
2849,11:30-11:45,279.4,496.0,48.3%,107,25(20%)/30(15%)/45(20%),MDD/勝率為估算值
2352,11:30-11:45,277.9,707.3,35.3%,76,20(10%)/40(10%)/40(20%),MDD/勝率為估算值
2415,11:30-11:45,277.4,667.4,38.8%,75,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
2475,11:30-11:45,277.1,725.1,36.0%,76,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
2364,11:30-11:45,275.9,729.4,35.3%,76,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
2328,11:30-11:45,275.8,765.7,36.7%,76,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
2439,11:30-11:45,275.5,748.2,36.7%,76,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
2349,11:30-11:45,274.6,689.0,36.7%,76,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
1632,11:15-11:30,273.6,450.8,63.9%,53,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
2408,11:30-11:45,272.6,537.0,49.3%,107,20(15%)/30(10%)/45(20%),MDD/勝率為估算值
1626,11:15-11:30,272.4,341.6,52.4%,44,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
2180,11:30-11:45,269.4,478.0,48.7%,104,15(20%)/25(20%)/40(20%),MDD/勝率為估算值
1755,11:15-11:30,268.3,546.0,63.9%,53,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
1845,11:15-11:30,265.8,530.5,49.8%,53,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
2096,11:30-11:45,265.6,691.0,46.3%,107,15(15%)/30(15%)/50(20%),MDD/勝率為估算值
2868,11:30-11:45,263.9,558.5,36.0%,76,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
2892,11:30-11:45,262.8,585.0,35.3%,76,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
2678,11:30-11:45,262.6,663.0,45.2%,107,25(10%)/40(10%)/45(20%),MDD/勝率為估算值
2757,11:30-11:45,262.4,567.3,36.0%,76,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
2769,11:30-11:45,260.2,550.5,36.0%,76,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
1986,11:30-11:45,260.1,678.0,36.7%,76,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
2861,11:30-11:45,260.0,558.0,48.8%,106,25(20%)/30(20%)/50(20%),MDD/勝率為估算值
2904,11:30-11:45,257.7,567.6,35.3%,76,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
1998,11:30-11:45,257.4,656.0,36.7%,76,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
2889,11:30-11:45,256.6,595.2,35.3%,76,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
2670,11:30-11:45,256.5,557.1,36.0%,76,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
1974,11:30-11:45,256.1,619.5,36.3%,76,15(10%)/30(10%)/40(20%),MDD/勝率為估算值
2658,11:30-11:45,253.3,578.8,36.0%,76,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
2420,11:30-11:45,253.2,600.0,49.8%,106,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
2033,11:30-11:45,252.1,845.0,42.1%,107,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
1731,11:15-11:30,251.5,460.8,51.7%,53,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
2793,11:30-11:45,250.6,589.2,35.3%,76,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
1635,11:15-11:30,250.2,359.2,58.1%,53,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
2535,11:30-11:45,249.6,566.1,37.3%,75,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
2318,11:30-11:45,249.5,479.0,50.4%,107,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
1641,11:15-11:30,248.8,486.0,63.9%,53,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
2357,11:30-11:45,248.4,707.0,45.2%,107,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
2837,11:30-11:45,247.7,516.0,50.4%,107,25(20%)/30(10%)/40(20%),MDD/勝率為估算值
1628,11:15-11:30,247.6,582.0,50.7%,76,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
2897,11:30-11:45,247.6,682.0,44.2%,107,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
2193,11:30-11:45,245.7,617.6,36.0%,76,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
2738,11:30-11:45,244.9,515.0,50.3%,105,25(15%)/30(15%)/40(20%),MDD/勝率為估算值
2523,11:30-11:45,244.8,533.7,36.7%,76,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
2094,11:30-11:45,244.2,607.1,36.3%,76,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
2805,11:30-11:45,243.7,572.4,35.3%,76,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
1854,11:15-11:30,243.6,585.1,48.9%,53,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
2870,11:30-11:45,243.0,684.0,46.3%,107,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
2205,11:30-11:45,242.9,597.6,35.3%,76,15(20%)/30(15%)/50(20%),MDD/勝率為估算值
2106,11:30-11:45,241.4,588.8,36.0%,76,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
2330,11:30-11:45,240.6,709.0,46.3%,107,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
2043,11:30-11:45,240.2,591.0,33.1%,76,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
2082,11:30-11:45,240.1,557.1,36.0%,76,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
2141,11:30-11:45,239.5,839.0,42.1%,107,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
1985,11:30-11:45,236.3,641.0,46.3%,107,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
2151,11:30-11:45,234.2,565.8,33.1%,76,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
2007,11:30-11:45,233.6,556.9,33.8%,76,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
2798,11:30-11:45,232.0,687.0,44.2%,107,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
2771,11:30-11:45,231.8,690.0,46.3%,107,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
2463,11:30-11:45,231.2,604.5,36.0%,76,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
2694,11:30-11:45,231.1,610.6,35.3%,76,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
1644,11:15-11:30,228.0,376.4,63.9%,53,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
2424,11:30-11:45,228.0,491.9,38.9%,76,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
2192,11:30-11:45,227.2,624.0,46.3%,107,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
1740,11:15-11:30,226.7,514.6,57.7%,45,25(15%)/25(15%)/40(20%),MDD/勝率為估算值
2516,11:30-11:45,226.4,540.0,49.3%,107,20(20%)/30(10%)/45(20%),MDD/勝率為估算值
980,11:15-11:30,226.2,557.0,46.8%,87,15(10%)/25(10%)/50(20%),MDD/勝率為估算值
1734,11:15-11:30,225.5,357.7,46.2%,53,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
2448,11:30-11:45,224.1,549.0,36.7%,76,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
2115,11:30-11:45,223.2,519.5,33.8%,76,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
2337,11:30-11:45,222.6,552.0,36.7%,76,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
2361,11:30-11:45,221.7,536.1,35.3%,76,20(10%)/40(15%)/40(20%),MDD/勝率為估算值
2325,11:30-11:45,221.6,529.0,36.7%,76,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
1863,11:15-11:30,221.4,650.1,56.6%,44,25(20%)/25(20%)/50(20%),MDD/勝率為估算值
2484,11:30-11:45,221.1,543.9,36.0%,76,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
2672,11:30-11:45,220.4,694.0,46.3%,107,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
1997,11:30-11:45,217.8,704.0,46.3%,107,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
2373,11:30-11:45,217.8,520.8,35.3%,76,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
2699,11:30-11:45,214.8,695.0,45.2%,107,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
1637,11:15-11:30,212.2,575.0,59.3%,89,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
2093,11:30-11:45,212.0,638.0,46.3%,107,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
1995,11:30-11:45,210.0,495.2,36.7%,76,15(10%)/30(20%)/45(20%),MDD/勝率為估算值
2306,11:30-11:45,209.9,507.0,50.4%,107,20(10%)/30(15%)/40(20%),MDD/勝率為估算值
2865,11:30-11:45,209.7,604.4,36.0%,76,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
2778,11:30-11:45,209.2,598.6,35.3%,76,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
2204,11:30-11:45,208.7,687.0,45.2%,107,15(20%)/30(15%)/50(20%),MDD/勝率為估算值
2877,11:30-11:45,207.6,577.7,35.3%,76,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
2528,11:30-11:45,207.0,603.0,48.3%,107,20(20%)/30(15%)/50(20%),MDD/勝率為估算值
2858,11:30-11:45,206.4,505.0,48.8%,106,25(20%)/30(20%)/45(20%),MDD/勝率為估算值
2766,11:30-11:45,206.1,615.7,36.0%,76,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
1983,11:30-11:45,205.9,455.3,36.7%,76,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
2759,11:30-11:45,205.7,673.0,46.3%,107,25(15%)/35(10%)/45(20%),MDD/勝率為估算值
2250,11:30-11:45,204.7,529.8,32.4%,76,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
2786,11:30-11:45,204.7,671.0,44.2%,107,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
1839,11:15-11:30,204.6,534.5,51.7%,53,25(20%)/25(10%)/40(20%),MDD/勝率為估算值
2901,11:30-11:45,203.5,623.4,35.3%,76,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
1743,11:15-11:30,203.3,383.9,57.2%,44,25(15%)/25(15%)/45(20%),MDD/勝率為估算值
2667,11:30-11:45,202.3,631.8,36.0%,76,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
1749,11:15-11:30,201.9,584.7,63.9%,53,25(15%)/25(20%)/40(20%),MDD/勝率為估算值
2417,11:30-11:45,199.7,547.0,49.8%,106,20(15%)/30(15%)/45(20%),MDD/勝率為估算值
1973,11:30-11:45,198.8,665.0,46.3%,107,15(10%)/30(10%)/40(20%),MDD/勝率為估算值
2913,11:30-11:45,196.6,600.2,35.3%,76,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
2202,11:30-11:45,195.6,446.6,35.3%,76,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
2532,11:30-11:45,195.4,482.8,37.3%,75,20(20%)/30(20%)/40(20%),MDD/勝率為估算值
2006,11:30-11:45,194.3,841.0,43.2%,107,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
2103,11:30-11:45,194.0,438.9,36.0%,76,15(15%)/30(20%)/45(20%),MDD/勝率為估算值
2105,11:30-11:45,193.5,701.0,45.2%,107,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
2214,11:30-11:45,192.8,452.4,35.6%,76,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
2031,11:30-11:45,191.7,525.6,33.1%,76,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
1088,11:15-11:30,191.6,557.0,45.7%,89,15(15%)/25(10%)/50(20%),MDD/勝率為估算值
2190,11:30-11:45,191.5,446.7,36.0%,76,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
2091,11:30-11:45,189.9,449.4,36.3%,76,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
2802,11:30-11:45,189.4,643.0,35.3%,76,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
2660,11:30-11:45,189.1,682.0,46.3%,107,25(10%)/35(15%)/45(20%),MDD/勝率為估算值
2052,11:30-11:45,187.0,548.4,33.1%,76,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
2139,11:30-11:45,185.7,523.2,33.1%,76,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
2016,11:30-11:45,184.8,529.5,33.8%,76,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
2687,11:30-11:45,183.7,679.0,45.2%,107,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
1752,11:15-11:30,181.1,412.4,63.9%,53,25(15%)/25(20%)/45(20%),MDD/勝率為估算值
2042,11:30-11:45,181.1,853.0,42.1%,107,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
2160,11:30-11:45,181.0,546.0,33.1%,76,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
2223,11:30-11:45,180.2,519.3,33.8%,76,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
2429,11:30-11:45,180.2,609.0,49.3%,107,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
1848,11:15-11:30,179.8,647.3,50.8%,53,25(20%)/25(15%)/40(20%),MDD/勝率為估算值
1842,11:15-11:30,178.6,380.2,46.2%,53,25(20%)/25(10%)/45(20%),MDD/勝率為估算值
2114,11:30-11:45,177.3,835.0,43.2%,107,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
1736,11:15-11:30,177.1,586.0,43.3%,89,25(15%)/25(10%)/50(20%),MDD/勝率為估算值
2472,11:30-11:45,177.1,532.5,36.0%,76,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
2460,11:30-11:45,177.0,549.3,36.0%,76,20(15%)/40(10%)/40(20%),MDD/勝率為估算值
1646,11:15-11:30,176.9,572.0,59.3%,89,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
2436,11:30-11:45,175.5,503.1,36.7%,76,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
2346,11:30-11:45,174.6,505.2,36.7%,76,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
2081,11:30-11:45,174.5,662.0,46.3%,107,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
2124,11:30-11:45,174.4,528.6,33.8%,76,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
2457,11:30-11:45,173.1,535.8,36.0%,76,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
2366,11:30-11:45,172.6,720.0,45.2%,107,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
2747,11:30-11:45,171.9,524.0,49.3%,107,25(15%)/30(20%)/40(20%),MDD/勝率為估算值
989,11:15-11:30,171.8,555.0,47.0%,89,15(10%)/25(15%)/50(20%),MDD/勝率為估算值
2846,11:30-11:45,169.8,530.0,48.3%,107,25(20%)/30(15%)/40(20%),MDD/勝率為估算值
2906,11:30-11:45,168.7,698.0,44.2%,107,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
2150,11:30-11:45,168.4,847.0,42.1%,107,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
2334,11:30-11:45,168.3,520.5,36.7%,76,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
1994,11:30-11:45,164.2,651.0,46.3%,107,15(10%)/30(20%)/45(20%),MDD/勝率為估算值
2370,11:30-11:45,163.6,550.8,35.3%,76,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
2339,11:30-11:45,163.5,723.0,46.3%,107,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
2405,11:30-11:45,163.1,571.0,49.3%,107,20(15%)/30(10%)/40(20%),MDD/勝率為估算值
2879,11:30-11:45,162.8,701.0,45.2%,107,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
2780,11:30-11:45,156.9,702.0,45.2%,107,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
2807,11:30-11:45,156.9,703.0,44.2%,107,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
2886,11:30-11:45,156.6,640.3,35.3%,76,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
1851,11:15-11:30,156.4,425.0,49.8%,53,25(20%)/25(15%)/45(20%),MDD/勝率為估算值
1992,11:30-11:45,155.8,459.8,36.7%,76,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
2201,11:30-11:45,155.1,634.0,45.2%,107,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
2775,11:30-11:45,155.1,679.6,35.3%,76,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
1857,11:15-11:30,155.0,844.7,57.7%,45,25(20%)/25(20%)/40(20%),MDD/勝率為估算值
2525,11:30-11:45,153.4,550.0,48.3%,107,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
2874,11:30-11:45,153.4,658.7,35.3%,76,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
2259,11:30-11:45,153.2,543.6,32.4%,76,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
2675,11:30-11:45,153.0,697.0,45.2%,107,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
2249,11:30-11:45,151.9,849.0,41.1%,107,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
2030,11:30-11:45,145.9,845.0,42.1%,107,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
2211,11:30-11:45,145.4,440.1,35.6%,76,15(20%)/30(20%)/45(20%),MDD/勝率為估算值
2910,11:30-11:45,142.4,681.2,35.3%,76,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
2354,11:30-11:45,142.2,707.0,45.2%,107,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
1304,11:15-11:30,141.9,599.0,48.0%,87,20(10%)/25(10%)/50(20%),MDD/勝率為估算值
1745,11:15-11:30,141.7,579.0,50.7%,76,25(15%)/25(15%)/50(20%),MDD/勝率為估算值
2894,11:30-11:45,141.4,682.0,44.2%,107,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
2199,11:30-11:45,141.3,465.5,35.3%,76,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
2040,11:30-11:45,140.2,537.9,33.1%,76,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
2102,11:30-11:45,139.9,648.0,45.2%,107,15(15%)/30(20%)/45(20%),MDD/勝率為估算值
2315,11:30-11:45,139.9,513.0,50.4%,107,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
2100,11:30-11:45,139.8,474.8,36.0%,76,15(15%)/30(20%)/40(20%),MDD/勝率為估算值
2028,11:30-11:45,137.5,555.6,33.1%,76,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
2867,11:30-11:45,136.8,684.0,46.3%,107,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
1196,11:15-11:30,136.7,578.0,45.7%,89,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
2025,11:30-11:45,136.6,543.3,33.8%,76,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
2213,11:30-11:45,136.6,697.0,45.2%,107,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
2327,11:30-11:45,134.4,709.0,46.3%,107,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
1860,11:15-11:30,134.2,496.6,57.2%,44,25(20%)/25(20%)/45(20%),MDD/勝率為估算值
2148,11:30-11:45,134.2,535.5,33.1%,76,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
2537,11:30-11:45,134.0,612.0,48.8%,106,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
2465,11:30-11:45,133.8,783.0,44.2%,107,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
2004,11:30-11:45,133.6,519.9,33.8%,76,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
2138,11:30-11:45,133.3,839.0,42.1%,107,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
2136,11:30-11:45,131.5,553.2,33.1%,76,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
2232,11:30-11:45,131.4,532.8,33.1%,76,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
2222,11:30-11:45,127.7,833.0,43.2%,107,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
1982,11:30-11:45,126.7,675.0,46.3%,107,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
2426,11:30-11:45,126.7,556.0,49.3%,107,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
2438,11:30-11:45,126.7,779.0,46.3%,107,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
2133,11:30-11:45,126.2,542.9,33.1%,76,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
2795,11:30-11:45,125.8,687.0,44.2%,107,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
2768,11:30-11:45,125.5,690.0,46.3%,107,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
2445,11:30-11:45,124.0,517.5,36.7%,76,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
2015,11:30-11:45,123.6,851.0,43.2%,107,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
2112,11:30-11:45,123.2,519.0,33.8%,76,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
2469,11:30-11:45,122.8,562.5,36.0%,76,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
2433,11:30-11:45,121.3,533.1,36.7%,76,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
2481,11:30-11:45,121.1,546.6,36.0%,76,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
2343,11:30-11:45,120.4,535.2,36.7%,76,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
1097,11:15-11:30,117.7,574.0,46.3%,88,15(15%)/25(15%)/50(20%),MDD/勝率為估算值
2189,11:30-11:45,117.6,658.0,46.3%,107,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
2513,11:30-11:45,116.8,574.0,49.3%,107,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
981,11:15-11:30,114.4,313.0,47.0%,52,15(10%)/25(10%)/50(20%),MDD/勝率為估算值
2669,11:30-11:45,114.2,694.0,46.3%,107,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
2051,11:30-11:45,113.8,861.0,42.1%,107,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
2696,11:30-11:45,108.6,695.0,45.2%,107,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
2123,11:30-11:45,106.6,845.0,43.2%,107,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
1844,11:15-11:30,106.5,593.0,43.3%,89,25(20%)/25(10%)/50(20%),MDD/勝率為估算值
1754,11:15-11:30,106.3,576.0,59.3%,89,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
2247,11:30-11:45,104.7,533.4,32.4%,76,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
2090,11:30-11:45,102.4,672.0,46.3%,107,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
2883,11:30-11:45,102.4,721.3,35.3%,76,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
2159,11:30-11:45,101.2,855.0,42.1%,107,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
2375,11:30-11:45,100.5,733.0,45.2%,107,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
1412,11:15-11:30,100.4,601.0,47.0%,89,20(15%)/25(10%)/50(20%),MDD/勝率為估算值
2268,11:30-11:45,100.0,558.0,32.4%,76,15(20%)/40(20%)/50(20%),MDD/勝率為估算值
2855,11:30-11:45,96.8,539.0,48.8%,106,25(20%)/30(20%)/40(20%),MDD/勝率為估算值
2756,11:30-11:45,96.1,707.0,46.3%,107,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
2783,11:30-11:45,95.1,705.0,44.2%,107,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
2915,11:30-11:45,93.6,714.0,44.2%,107,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
1089,11:15-11:30,92.4,323.0,46.2%,53,15(15%)/25(10%)/50(20%),MDD/勝率為估算值
1313,11:15-11:30,91.7,598.0,49.4%,89,20(10%)/25(15%)/50(20%),MDD/勝率為估算值
2348,11:30-11:45,91.7,732.0,46.3%,107,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
2208,11:30-11:45,91.2,509.9,35.6%,76,15(20%)/30(20%)/40(20%),MDD/勝率為估算值
2414,11:30-11:45,90.0,581.0,49.8%,106,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
1656,11:15-11:30,89.1,264.4,45.0%,52,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
2003,11:30-11:45,88.1,841.0,43.2%,107,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
2888,11:30-11:45,88.0,713.0,45.2%,107,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
2049,11:30-11:45,87.0,551.1,33.1%,76,15(10%)/40(20%)/45(20%),MDD/勝率為估算值
998,11:15-11:30,86.7,576.0,47.0%,89,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
2037,11:30-11:45,86.0,572.5,33.1%,76,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
2013,11:30-11:45,84.8,533.2,33.8%,76,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
990,11:15-11:30,84.2,346.8,47.9%,53,15(10%)/25(15%)/50(20%),MDD/勝率為估算值
2241,11:30-11:45,83.2,570.4,33.1%,76,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
2210,11:30-11:45,83.0,644.0,45.2%,107,15(20%)/30(20%)/45(20%),MDD/勝率為估算值
2157,11:30-11:45,81.0,548.7,33.1%,76,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
2258,11:30-11:45,80.8,861.0,41.1%,107,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
2534,11:30-11:45,80.4,559.0,48.8%,106,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
2220,11:30-11:45,80.2,522.9,33.8%,76,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
2145,11:30-11:45,80.0,575.5,33.1%,76,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
1625,11:15-11:30,79.6,582.0,50.7%,76,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
2001,11:30-11:45,79.4,567.7,33.8%,76,15(10%)/35(10%)/40(20%),MDD/勝率為估算值
2039,11:30-11:45,74.8,853.0,42.1%,107,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
2121,11:30-11:45,74.5,540.1,33.8%,76,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
