實驗ID,時間區間,多方損益,多方MDD估算,多方勝率估算,多方交易次數,參數,備註
3781,11:45-12:00,-368.7,368.7,47.0%,96,25(20%)/25(10%)/40(20%),MDD/勝率為估算值
3472,11:45-12:00,-369.6,369.6,47.0%,96,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
1006,11:15-11:30,-369.9,369.9,54.4%,99,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
1117,11:15-11:30,-371.9,371.9,57.8%,99,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
1672,11:15-11:30,-371.9,371.9,57.8%,99,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
3274,11:45-12:00,-372.4,372.4,46.3%,95,20(10%)/30(10%)/50(20%),MDD/勝率為估算值
793,11:00-11:15,-373.0,373.0,54.4%,97,25(15%)/30(15%)/40(20%),MDD/勝率為估算值
2950,11:45-12:00,-374.9,374.9,47.5%,95,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
3729,11:45-12:00,-375.6,375.6,35.8%,51,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
3333,11:45-12:00,-375.9,375.9,33.6%,51,20(10%)/40(15%)/40(20%),MDD/勝率為估算值
3522,11:45-12:00,-376.3,376.3,34.3%,51,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
1018,11:15-11:30,-376.5,376.5,57.8%,99,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
682,11:00-11:15,-376.6,376.6,52.1%,95,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
1033,11:15-11:30,-376.6,376.6,53.3%,99,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
3084,11:45-12:00,-376.6,376.6,34.3%,51,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
3198,11:45-12:00,-376.9,376.9,34.3%,51,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
3315,11:45-12:00,-377.0,377.0,35.1%,51,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
892,11:00-11:15,-377.4,377.4,54.4%,97,25(20%)/30(10%)/40(20%),MDD/勝率為估算值
3087,11:45-12:00,-377.6,377.6,34.3%,51,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
481,11:00-11:15,-377.9,377.9,52.2%,97,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
3052,11:45-12:00,-377.9,377.9,47.0%,96,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
3540,11:45-12:00,-378.5,378.5,33.6%,51,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
658,11:00-11:15,-380.9,380.9,56.7%,97,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
925,11:00-11:15,-382.8,382.8,52.2%,97,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
694,11:00-11:15,-383.0,383.0,54.4%,97,25(10%)/30(20%)/40(20%),MDD/勝率為估算值
3516,11:45-12:00,-383.4,383.4,35.1%,51,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
3475,11:45-12:00,-383.8,383.8,49.6%,91,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
3309,11:45-12:00,-384.1,384.1,35.1%,51,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
3519,11:45-12:00,-384.4,384.4,35.1%,51,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
3469,11:45-12:00,-384.6,384.6,47.0%,96,20(20%)/25(15%)/45(20%),MDD/勝率為估算值
3312,11:45-12:00,-385.1,385.1,35.1%,51,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
3192,11:45-12:00,-385.7,385.7,34.3%,51,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
757,11:00-11:15,-385.9,385.9,54.4%,97,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
1771,11:15-11:30,-386.2,386.2,56.1%,96,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
3327,11:45-12:00,-386.3,386.3,37.3%,51,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
3571,11:45-12:00,-386.4,386.4,49.3%,87,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
3195,11:45-12:00,-386.7,386.7,34.3%,51,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
25,11:00-11:15,-386.9,386.9,53.3%,97,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
1210,11:15-11:30,-387.2,387.2,57.2%,98,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
1870,11:15-11:30,-387.3,387.3,54.4%,99,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
3330,11:45-12:00,-387.3,387.3,37.3%,51,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
3271,11:45-12:00,-387.4,387.4,46.3%,95,20(10%)/30(10%)/45(20%),MDD/勝率為估算值
3157,11:45-12:00,-387.8,387.8,50.2%,92,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
3630,11:45-12:00,-388.0,388.0,35.8%,51,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
3385,11:45-12:00,-388.8,388.8,47.5%,95,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
1291,11:15-11:30,-389.4,389.4,53.3%,99,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
160,11:00-11:15,-389.9,389.9,52.2%,97,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
2947,11:45-12:00,-389.9,389.9,47.5%,95,15(10%)/30(10%)/45(20%),MDD/勝率為估算值
3648,11:45-12:00,-390.2,390.2,38.1%,51,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
2991,11:45-12:00,-390.9,390.9,35.1%,51,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
1861,11:15-11:30,-391.2,391.2,56.9%,89,25(20%)/25(20%)/50(20%),MDD/勝率為估算值
1129,11:15-11:30,-391.4,391.4,57.8%,99,15(15%)/30(20%)/45(20%),MDD/勝率為估算值
688,11:00-11:15,-391.6,391.6,53.3%,97,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
1144,11:15-11:30,-391.9,391.9,56.7%,99,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
1279,11:15-11:30,-391.9,391.9,53.3%,99,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
3441,11:45-12:00,-392.4,392.4,33.6%,51,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
3286,11:45-12:00,-393.2,393.2,48.1%,96,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
3423,11:45-12:00,-393.6,393.6,34.3%,51,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
3568,11:45-12:00,-395.0,395.0,49.3%,87,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
3624,11:45-12:00,-395.1,395.1,39.8%,51,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
3837,11:45-12:00,-395.6,395.6,35.1%,51,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
1906,11:15-11:30,-396.0,396.0,56.7%,99,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
2962,11:45-12:00,-396.0,396.0,49.3%,96,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
3627,11:45-12:00,-396.1,396.1,39.8%,51,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
826,11:00-11:15,-396.3,396.3,52.7%,96,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
1045,11:15-11:30,-397.1,397.1,56.7%,99,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
1933,11:15-11:30,-397.2,397.2,52.2%,99,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
1198,11:15-11:30,-399.8,399.8,56.7%,99,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
2985,11:45-12:00,-399.8,399.8,34.3%,51,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
3099,11:45-12:00,-399.9,399.9,34.3%,51,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
787,11:00-11:15,-400.3,400.3,52.2%,97,25(15%)/30(10%)/45(20%),MDD/勝率為估算值
619,11:00-11:15,-400.4,400.4,52.1%,95,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
3417,11:45-12:00,-400.7,400.7,35.1%,51,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
556,11:00-11:15,-400.8,400.8,52.2%,97,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
2988,11:45-12:00,-400.8,400.8,34.3%,51,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
238,11:00-11:15,-401.2,401.2,53.9%,96,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
3160,11:45-12:00,-401.7,401.7,47.0%,96,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
3420,11:45-12:00,-401.7,401.7,35.1%,51,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
3592,11:45-12:00,-401.9,401.9,48.0%,94,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
931,11:00-11:15,-402.8,402.8,53.3%,97,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
3154,11:45-12:00,-402.8,402.8,50.2%,92,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
3435,11:45-12:00,-402.9,402.9,33.6%,51,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
3342,11:45-12:00,-403.6,403.6,33.6%,51,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
3000,11:45-12:00,-403.7,403.7,37.3%,51,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
3438,11:45-12:00,-403.9,403.9,33.6%,51,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
1807,11:15-11:30,-405.1,405.1,56.7%,99,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
349,11:00-11:15,-405.8,405.8,53.3%,97,20(10%)/25(20%)/50(20%),MDD/勝率為估算值
1225,11:15-11:30,-406.9,406.9,57.8%,99,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
859,11:00-11:15,-408.3,408.3,52.2%,97,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
661,11:00-11:15,-408.5,408.5,56.7%,97,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
3093,11:45-12:00,-408.8,408.8,34.3%,51,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
655,11:00-11:15,-409.0,409.0,53.8%,92,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
3207,11:45-12:00,-409.0,409.0,34.3%,51,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
3549,11:45-12:00,-409.1,409.1,33.6%,51,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
3738,11:45-12:00,-409.6,409.6,35.8%,51,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
3096,11:45-12:00,-409.8,409.8,34.3%,51,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
3531,11:45-12:00,-410.2,410.2,34.3%,51,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
1168,11:15-11:30,-410.9,410.9,50.0%,99,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
3108,11:45-12:00,-411.1,411.1,37.3%,51,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
3790,11:45-12:00,-411.4,411.4,47.0%,96,25(20%)/25(15%)/40(20%),MDD/勝率為估算值
3756,11:45-12:00,-411.8,411.8,38.1%,51,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
862,11:00-11:15,-411.9,411.9,52.2%,97,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
1156,11:15-11:30,-415.2,415.2,56.7%,99,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
3382,11:45-12:00,-415.9,415.9,45.8%,96,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
3732,11:45-12:00,-416.6,416.6,35.8%,51,25(15%)/35(10%)/45(20%),MDD/勝率為估算值
3336,11:45-12:00,-416.9,416.9,33.6%,51,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
3525,11:45-12:00,-417.3,417.3,34.3%,51,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
1087,11:15-11:30,-417.6,417.6,54.4%,99,15(15%)/25(10%)/50(20%),MDD/勝率為估算值
3735,11:45-12:00,-417.6,417.6,39.8%,51,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
3201,11:45-12:00,-417.9,417.9,33.6%,51,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
3339,11:45-12:00,-417.9,417.9,37.3%,51,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
3318,11:45-12:00,-418.0,418.0,35.1%,51,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
937,11:00-11:15,-418.2,418.2,54.4%,97,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
3528,11:45-12:00,-418.3,418.3,34.3%,51,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
3216,11:45-12:00,-418.4,418.4,37.3%,51,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
3204,11:45-12:00,-418.9,418.9,33.6%,51,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
3321,11:45-12:00,-419.0,419.0,35.1%,51,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
760,11:00-11:15,-419.5,419.5,52.2%,97,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
3543,11:45-12:00,-419.5,419.5,33.6%,51,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
1834,11:15-11:30,-419.6,419.6,52.2%,99,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
3450,11:45-12:00,-420.2,420.2,33.6%,51,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
3546,11:45-12:00,-420.5,420.5,33.6%,51,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
988,11:15-11:30,-420.8,420.8,55.6%,99,15(10%)/25(15%)/50(20%),MDD/勝率為估算值
3657,11:45-12:00,-420.8,420.8,38.1%,51,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
3639,11:45-12:00,-421.9,421.9,35.8%,51,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
1114,11:15-11:30,-422.1,422.1,54.4%,99,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
1252,11:15-11:30,-423.0,423.0,56.7%,99,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
1099,11:15-11:30,-423.8,423.8,57.8%,99,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
3580,11:45-12:00,-424.1,424.1,55.0%,96,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
1237,11:15-11:30,-425.0,425.0,56.7%,99,15(20%)/30(20%)/45(20%),MDD/勝率為估算值
3691,11:45-12:00,-426.6,426.6,55.0%,96,25(15%)/25(20%)/40(20%),MDD/勝率為估算值
133,11:00-11:15,-426.8,426.8,53.3%,97,15(15%)/25(20%)/50(20%),MDD/勝率為估算值
3633,11:45-12:00,-429.0,429.0,39.8%,51,25(10%)/35(15%)/45(20%),MDD/勝率為估算值
3283,11:45-12:00,-429.1,429.1,47.0%,96,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
3846,11:45-12:00,-429.5,429.5,34.3%,51,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
3636,11:45-12:00,-430.0,430.0,39.8%,51,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
3379,11:45-12:00,-430.9,430.9,45.8%,96,20(15%)/30(10%)/45(20%),MDD/勝率為估算值
3651,11:45-12:00,-431.2,431.2,38.1%,51,25(10%)/40(10%)/45(20%),MDD/勝率為估算值
3864,11:45-12:00,-431.7,431.7,37.3%,51,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
2959,11:45-12:00,-431.8,431.8,48.1%,96,15(10%)/30(15%)/50(20%),MDD/勝率為估算值
2994,11:45-12:00,-431.9,431.9,34.3%,51,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
3009,11:45-12:00,-432.2,432.2,37.3%,51,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
3654,11:45-12:00,-432.2,432.2,38.1%,51,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
3577,11:45-12:00,-432.6,432.6,55.0%,96,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
2997,11:45-12:00,-432.9,432.9,34.3%,51,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
3061,11:45-12:00,-433.1,433.1,47.5%,95,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
3444,11:45-12:00,-433.4,433.4,33.6%,51,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
3447,11:45-12:00,-434.4,434.4,33.6%,51,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
3426,11:45-12:00,-434.6,434.6,34.3%,51,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
3429,11:45-12:00,-435.6,435.6,34.3%,51,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
589,11:00-11:15,-436.2,436.2,51.6%,96,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
1276,11:15-11:30,-436.2,436.2,50.0%,99,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
3840,11:45-12:00,-436.6,436.6,35.1%,51,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
3394,11:45-12:00,-436.7,436.7,48.1%,96,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
3558,11:45-12:00,-436.8,436.8,33.6%,51,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
3843,11:45-12:00,-437.6,437.6,39.0%,51,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
1141,11:15-11:30,-438.1,438.1,53.3%,99,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
1180,11:15-11:30,-438.9,438.9,53.3%,99,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
1015,11:15-11:30,-439.4,439.4,54.4%,99,15(10%)/30(15%)/50(20%),MDD/勝率為估算值
1780,11:15-11:30,-439.6,439.6,57.8%,99,25(15%)/30(20%)/50(20%),MDD/勝率為估算值
3117,11:45-12:00,-439.6,439.6,37.3%,51,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
3102,11:45-12:00,-440.9,440.9,33.6%,51,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
3105,11:45-12:00,-441.9,441.9,33.6%,51,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
3765,11:45-12:00,-442.3,442.3,38.1%,51,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
3747,11:45-12:00,-443.4,443.4,35.1%,51,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
901,11:00-11:15,-444.1,444.1,54.4%,97,25(20%)/30(15%)/40(20%),MDD/勝率為估算值
3280,11:45-12:00,-444.1,444.1,47.0%,96,20(10%)/30(15%)/45(20%),MDD/勝率為估算值
3345,11:45-12:00,-444.6,444.6,37.3%,51,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
3003,11:45-12:00,-444.7,444.7,37.3%,51,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
1264,11:15-11:30,-444.8,444.8,55.6%,99,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
3348,11:45-12:00,-445.6,445.6,37.3%,51,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
3006,11:45-12:00,-445.7,445.7,37.3%,51,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
2956,11:45-12:00,-446.8,446.8,48.1%,96,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
3225,11:45-12:00,-446.9,446.9,37.3%,51,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
3666,11:45-12:00,-448.5,448.5,38.1%,51,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
3679,11:45-12:00,-448.6,448.6,44.7%,96,25(15%)/25(10%)/50(20%),MDD/勝率為估算值
484,11:00-11:15,-449.1,449.1,52.2%,97,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
3210,11:45-12:00,-450.0,450.0,33.6%,51,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
3552,11:45-12:00,-450.1,450.1,33.6%,51,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
1879,11:15-11:30,-450.6,450.6,54.4%,99,25(20%)/30(15%)/50(20%),MDD/勝率為估算值
3741,11:45-12:00,-450.6,450.6,39.8%,51,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
454,11:00-11:15,-450.7,450.7,53.3%,97,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
3213,11:45-12:00,-451.0,451.0,33.6%,51,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
3555,11:45-12:00,-451.1,451.1,33.6%,51,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
3534,11:45-12:00,-451.2,451.2,34.3%,51,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
1069,11:15-11:30,-451.4,451.4,50.0%,99,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
3481,11:45-12:00,-451.6,451.6,48.9%,90,20(20%)/25(20%)/50(20%),MDD/勝率為估算值
3744,11:45-12:00,-451.6,451.6,39.8%,51,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
667,11:00-11:15,-452.0,452.0,56.7%,97,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
3111,11:45-12:00,-452.1,452.1,37.3%,51,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
3537,11:45-12:00,-452.2,452.2,34.3%,51,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
3759,11:45-12:00,-452.8,452.8,38.1%,51,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
724,11:00-11:15,-453.0,453.0,53.3%,97,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
3114,11:45-12:00,-453.1,453.1,37.3%,51,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
691,11:00-11:15,-453.6,453.6,53.3%,97,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
3700,11:45-12:00,-453.8,453.8,47.0%,96,25(15%)/30(10%)/40(20%),MDD/勝率為估算值
3762,11:45-12:00,-453.8,453.8,38.1%,51,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
802,11:00-11:15,-454.1,454.1,54.4%,97,25(15%)/30(20%)/40(20%),MDD/勝率為估算值
3601,11:45-12:00,-455.4,455.4,49.3%,96,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
1195,11:15-11:30,-455.8,455.8,54.4%,99,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
3169,11:45-12:00,-456.9,456.9,47.0%,96,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
766,11:00-11:15,-457.0,457.0,55.6%,95,25(15%)/25(15%)/40(20%),MDD/勝率為估算值
1222,11:15-11:30,-457.2,457.2,54.4%,99,15(20%)/30(10%)/50(20%),MDD/勝率為估算值
3676,11:45-12:00,-457.2,457.2,44.7%,96,25(15%)/25(10%)/45(20%),MDD/勝率為估算值
3018,11:45-12:00,-457.9,457.9,37.3%,51,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
3219,11:45-12:00,-459.4,459.4,37.3%,51,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
3484,11:45-12:00,-459.8,459.8,45.8%,96,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
796,11:00-11:15,-460.1,460.1,52.7%,96,25(15%)/30(15%)/45(20%),MDD/勝率為估算值
3222,11:45-12:00,-460.4,460.4,37.3%,51,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
268,11:00-11:15,-461.2,461.2,51.6%,96,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
3453,11:45-12:00,-461.2,461.2,33.6%,51,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
3058,11:45-12:00,-461.7,461.7,45.8%,96,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
3660,11:45-12:00,-461.8,461.8,38.1%,51,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
865,11:00-11:15,-462.0,462.0,54.4%,97,25(20%)/25(10%)/40(20%),MDD/勝率為估算值
1207,11:15-11:30,-462.0,462.0,57.2%,98,15(20%)/25(20%)/40(20%),MDD/勝率為估算值
3456,11:45-12:00,-462.2,462.2,33.6%,51,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
3873,11:45-12:00,-462.2,462.2,37.3%,51,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
3663,11:45-12:00,-462.8,462.8,38.1%,51,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
3642,11:45-12:00,-462.9,462.9,39.8%,51,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
3855,11:45-12:00,-463.4,463.4,34.3%,51,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
3645,11:45-12:00,-463.9,463.9,39.8%,51,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
1288,11:15-11:30,-464.2,464.2,53.3%,99,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
934,11:00-11:15,-464.8,464.8,52.2%,97,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
3126,11:45-12:00,-465.2,465.2,37.3%,51,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
790,11:00-11:15,-465.9,465.9,51.0%,97,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
1126,11:15-11:30,-466.2,466.2,57.8%,99,15(15%)/30(20%)/40(20%),MDD/勝率為估算值
1915,11:15-11:30,-466.6,466.6,55.6%,99,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
3478,11:45-12:00,-466.6,466.6,48.9%,90,20(20%)/25(20%)/45(20%),MDD/勝率為估算值
895,11:00-11:15,-468.8,468.8,52.2%,97,25(20%)/30(10%)/45(20%),MDD/勝率為估算值
1249,11:15-11:30,-469.2,469.2,53.3%,99,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
3774,11:45-12:00,-470.1,470.1,38.1%,51,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
664,11:00-11:15,-470.5,470.5,56.7%,97,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
3849,11:45-12:00,-470.5,470.5,34.3%,51,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
1042,11:15-11:30,-471.1,471.1,53.3%,99,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
3852,11:45-12:00,-471.5,471.5,38.1%,51,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
3234,11:45-12:00,-472.6,472.6,37.3%,51,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
3391,11:45-12:00,-472.6,472.6,46.3%,95,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
3867,11:45-12:00,-472.7,472.7,37.3%,51,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
3012,11:45-12:00,-473.2,473.2,37.3%,51,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
3870,11:45-12:00,-473.7,473.7,37.3%,51,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
3015,11:45-12:00,-474.2,474.2,37.3%,51,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
1942,11:15-11:30,-475.4,475.4,52.2%,99,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
3055,11:45-12:00,-476.7,476.7,45.8%,96,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
3292,11:45-12:00,-477.0,477.0,47.0%,96,20(10%)/30(20%)/50(20%),MDD/勝率為估算值
3561,11:45-12:00,-477.8,477.8,33.6%,51,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
3564,11:45-12:00,-478.8,478.8,33.6%,51,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
967,11:00-11:15,-479.4,479.4,51.6%,96,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
3070,11:45-12:00,-479.4,479.4,48.1%,96,15(15%)/30(20%)/40(20%),MDD/勝率為估算值
2968,11:45-12:00,-479.8,479.8,48.1%,96,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
