實驗ID,時間區間,多方損益,多方MDD估算,多方勝率估算,多方交易次數,參數,備註
2270,10:00-10:02,0.0,339.6,34.7%,0,15(10%)/35(10%)/40(20%),MDD/勝率為估算值
2273,10:00-10:02,0.0,327.6,34.2%,0,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
2276,10:00-10:02,0.0,322.5,34.2%,0,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
2279,10:00-10:02,0.0,313.2,34.2%,0,15(10%)/35(10%)/55(20%),MDD/勝率為估算值
2282,10:00-10:02,0.0,379.2,32.7%,0,15(10%)/35(10%)/60(20%),MDD/勝率為估算值
2285,10:00-10:02,0.0,342.6,34.7%,0,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
2288,10:00-10:02,0.0,330.6,34.7%,0,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
2291,10:00-10:02,0.0,325.5,34.7%,0,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
2294,10:00-10:02,0.0,316.2,34.7%,0,15(10%)/35(15%)/55(20%),MDD/勝率為估算值
2297,10:00-10:02,0.0,381.0,32.5%,0,15(10%)/35(15%)/60(20%),MDD/勝率為估算值
2300,10:00-10:02,0.0,345.9,34.7%,0,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
2303,10:00-10:02,0.0,333.9,34.7%,0,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
2306,10:00-10:02,0.0,328.8,34.7%,0,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
2309,10:00-10:02,0.0,319.5,34.7%,0,15(10%)/35(20%)/55(20%),MDD/勝率為估算值
2312,10:00-10:02,0.0,383.1,32.5%,0,15(10%)/35(20%)/60(20%),MDD/勝率為估算值
2315,10:00-10:02,0.0,327.0,34.7%,0,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
2318,10:00-10:02,0.0,315.0,33.9%,0,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
2321,10:00-10:02,0.0,309.9,33.9%,0,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
2324,10:00-10:02,0.0,300.6,33.9%,0,15(10%)/40(10%)/55(20%),MDD/勝率為估算值
2327,10:00-10:02,0.0,370.8,32.5%,0,15(10%)/40(10%)/60(20%),MDD/勝率為估算值
2330,10:00-10:02,0.0,332.4,34.7%,0,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
2333,10:00-10:02,0.0,320.4,33.9%,0,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
2336,10:00-10:02,0.0,315.3,33.9%,0,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
2339,10:00-10:02,0.0,306.0,33.9%,0,15(10%)/40(15%)/55(20%),MDD/勝率為估算值
2342,10:00-10:02,0.0,375.0,32.5%,0,15(10%)/40(15%)/60(20%),MDD/勝率為估算值
2345,10:00-10:02,0.0,337.8,34.7%,0,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
2348,10:00-10:02,0.0,325.8,33.9%,0,15(10%)/40(20%)/45(20%),MDD/勝率為估算值
2351,10:00-10:02,0.0,320.7,33.9%,0,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
2354,10:00-10:02,0.0,311.4,33.9%,0,15(10%)/40(20%)/55(20%),MDD/勝率為估算值
2357,10:00-10:02,0.0,378.9,32.5%,0,15(10%)/40(20%)/60(20%),MDD/勝率為估算值
2360,10:00-10:02,0.0,354.6,32.5%,0,15(10%)/45(10%)/45(20%),MDD/勝率為估算值
2363,10:00-10:02,0.0,349.5,32.5%,0,15(10%)/45(10%)/50(20%),MDD/勝率為估算值
2366,10:00-10:02,0.0,340.2,32.5%,0,15(10%)/45(10%)/55(20%),MDD/勝率為估算值
2369,10:00-10:02,0.0,373.8,31.7%,0,15(10%)/45(10%)/60(20%),MDD/勝率為估算值
2372,10:00-10:02,0.0,359.7,32.5%,0,15(10%)/45(15%)/45(20%),MDD/勝率為估算值
2375,10:00-10:02,0.0,354.6,32.5%,0,15(10%)/45(15%)/50(20%),MDD/勝率為估算值
2378,10:00-10:02,0.0,345.3,32.5%,0,15(10%)/45(15%)/55(20%),MDD/勝率為估算值
2381,10:00-10:02,0.0,379.8,31.7%,0,15(10%)/45(15%)/60(20%),MDD/勝率為估算值
2384,10:00-10:02,0.0,363.9,32.5%,0,15(10%)/45(20%)/45(20%),MDD/勝率為估算值
2387,10:00-10:02,0.0,358.8,32.5%,0,15(10%)/45(20%)/50(20%),MDD/勝率為估算值
2390,10:00-10:02,0.0,349.5,32.5%,0,15(10%)/45(20%)/55(20%),MDD/勝率為估算值
2393,10:00-10:02,0.0,423.3,31.0%,0,15(10%)/45(20%)/60(20%),MDD/勝率為估算值
2396,10:00-10:02,0.0,340.8,34.7%,0,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
2399,10:00-10:02,0.0,328.8,33.9%,0,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
2402,10:00-10:02,0.0,323.7,33.9%,0,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
2405,10:00-10:02,0.0,314.4,33.9%,0,15(15%)/35(10%)/55(20%),MDD/勝率為估算值
2408,10:00-10:02,0.0,379.5,32.5%,0,15(15%)/35(10%)/60(20%),MDD/勝率為估算值
2411,10:00-10:02,0.0,343.5,34.7%,0,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
2414,10:00-10:02,0.0,331.5,34.2%,0,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
2417,10:00-10:02,0.0,326.4,34.2%,0,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
2420,10:00-10:02,0.0,317.1,34.2%,0,15(15%)/35(15%)/55(20%),MDD/勝率為估算值
2423,10:00-10:02,0.0,381.0,32.0%,0,15(15%)/35(15%)/60(20%),MDD/勝率為估算值
2426,10:00-10:02,0.0,346.8,34.7%,0,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
2429,10:00-10:02,0.0,334.8,34.7%,0,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
2432,10:00-10:02,0.0,329.7,34.7%,0,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
2435,10:00-10:02,0.0,320.4,34.7%,0,15(15%)/35(20%)/55(20%),MDD/勝率為估算值
2438,10:00-10:02,0.0,383.4,32.5%,0,15(15%)/35(20%)/60(20%),MDD/勝率為估算值
2441,10:00-10:02,0.0,327.6,34.7%,0,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
2444,10:00-10:02,0.0,315.6,33.9%,0,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
2447,10:00-10:02,0.0,310.5,33.9%,0,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
2450,10:00-10:02,0.0,301.2,33.9%,0,15(15%)/40(10%)/55(20%),MDD/勝率為估算值
2453,10:00-10:02,0.0,370.5,32.5%,0,15(15%)/40(10%)/60(20%),MDD/勝率為估算值
2456,10:00-10:02,0.0,333.0,34.7%,0,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
2459,10:00-10:02,0.0,321.0,33.9%,0,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
2462,10:00-10:02,0.0,315.9,33.9%,0,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
2465,10:00-10:02,0.0,306.6,33.9%,0,15(15%)/40(15%)/55(20%),MDD/勝率為估算值
2468,10:00-10:02,0.0,374.7,32.5%,0,15(15%)/40(15%)/60(20%),MDD/勝率為估算值
2471,10:00-10:02,0.0,338.4,34.7%,0,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
2474,10:00-10:02,0.0,326.4,33.9%,0,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
2477,10:00-10:02,0.0,321.3,33.9%,0,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
2480,10:00-10:02,0.0,312.0,33.9%,0,15(15%)/40(20%)/55(20%),MDD/勝率為估算值
2483,10:00-10:02,0.0,378.9,32.5%,0,15(15%)/40(20%)/60(20%),MDD/勝率為估算值
2486,10:00-10:02,0.0,353.4,32.5%,0,15(15%)/45(10%)/45(20%),MDD/勝率為估算值
2489,10:00-10:02,0.0,348.3,32.5%,0,15(15%)/45(10%)/50(20%),MDD/勝率為估算值
2492,10:00-10:02,0.0,339.0,32.5%,0,15(15%)/45(10%)/55(20%),MDD/勝率為估算值
2495,10:00-10:02,0.0,372.6,31.7%,0,15(15%)/45(10%)/60(20%),MDD/勝率為估算值
2498,10:00-10:02,0.0,358.5,32.5%,0,15(15%)/45(15%)/45(20%),MDD/勝率為估算值
2501,10:00-10:02,0.0,353.4,32.5%,0,15(15%)/45(15%)/50(20%),MDD/勝率為估算值
2504,10:00-10:02,0.0,344.1,32.5%,0,15(15%)/45(15%)/55(20%),MDD/勝率為估算值
2507,10:00-10:02,0.0,378.6,31.7%,0,15(15%)/45(15%)/60(20%),MDD/勝率為估算值
2510,10:00-10:02,0.0,362.7,32.5%,0,15(15%)/45(20%)/45(20%),MDD/勝率為估算值
2513,10:00-10:02,0.0,357.6,32.5%,0,15(15%)/45(20%)/50(20%),MDD/勝率為估算值
2516,10:00-10:02,0.0,348.3,32.5%,0,15(15%)/45(20%)/55(20%),MDD/勝率為估算值
2519,10:00-10:02,0.0,421.5,31.0%,0,15(15%)/45(20%)/60(20%),MDD/勝率為估算值
2522,10:00-10:02,0.0,340.5,34.7%,0,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
2525,10:00-10:02,0.0,328.5,33.9%,0,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
2528,10:00-10:02,0.0,323.4,33.9%,0,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
2531,10:00-10:02,0.0,314.1,33.9%,0,15(20%)/35(10%)/55(20%),MDD/勝率為估算值
2534,10:00-10:02,0.0,378.3,31.7%,0,15(20%)/35(10%)/60(20%),MDD/勝率為估算值
2537,10:00-10:02,0.0,342.9,34.7%,0,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
2540,10:00-10:02,0.0,330.9,33.9%,0,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
2543,10:00-10:02,0.0,325.8,33.9%,0,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
2546,10:00-10:02,0.0,316.5,33.9%,0,15(20%)/35(15%)/55(20%),MDD/勝率為估算值
2549,10:00-10:02,0.0,379.8,31.7%,0,15(20%)/35(15%)/60(20%),MDD/勝率為估算值
2552,10:00-10:02,0.0,346.8,34.7%,0,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
2555,10:00-10:02,0.0,334.8,34.2%,0,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
2558,10:00-10:02,0.0,329.7,34.2%,0,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
2561,10:00-10:02,0.0,320.4,34.2%,0,15(20%)/35(20%)/55(20%),MDD/勝率為估算值
2564,10:00-10:02,0.0,382.5,32.0%,0,15(20%)/35(20%)/60(20%),MDD/勝率為估算值
2567,10:00-10:02,0.0,327.6,34.7%,0,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
2570,10:00-10:02,0.0,315.6,33.9%,0,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
2573,10:00-10:02,0.0,310.5,33.9%,0,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
2576,10:00-10:02,0.0,301.2,33.9%,0,15(20%)/40(10%)/55(20%),MDD/勝率為估算值
2579,10:00-10:02,0.0,369.9,32.5%,0,15(20%)/40(10%)/60(20%),MDD/勝率為估算值
2582,10:00-10:02,0.0,333.0,34.7%,0,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
2585,10:00-10:02,0.0,321.0,33.9%,0,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
2588,10:00-10:02,0.0,315.9,33.9%,0,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
2591,10:00-10:02,0.0,306.6,33.9%,0,15(20%)/40(15%)/55(20%),MDD/勝率為估算值
2594,10:00-10:02,0.0,373.8,32.5%,0,15(20%)/40(15%)/60(20%),MDD/勝率為估算值
2597,10:00-10:02,0.0,338.4,34.7%,0,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
2600,10:00-10:02,0.0,326.4,33.9%,0,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
2603,10:00-10:02,0.0,321.3,33.9%,0,15(20%)/40(20%)/50(20%),MDD/勝率為估算值
2606,10:00-10:02,0.0,312.0,33.9%,0,15(20%)/40(20%)/55(20%),MDD/勝率為估算值
2609,10:00-10:02,0.0,378.0,32.5%,0,15(20%)/40(20%)/60(20%),MDD/勝率為估算值
2612,10:00-10:02,0.0,351.9,32.5%,0,15(20%)/45(10%)/45(20%),MDD/勝率為估算值
2615,10:00-10:02,0.0,346.8,32.5%,0,15(20%)/45(10%)/50(20%),MDD/勝率為估算值
2618,10:00-10:02,0.0,337.5,32.5%,0,15(20%)/45(10%)/55(20%),MDD/勝率為估算值
2621,10:00-10:02,0.0,371.4,31.7%,0,15(20%)/45(10%)/60(20%),MDD/勝率為估算值
2624,10:00-10:02,0.0,357.0,32.5%,0,15(20%)/45(15%)/45(20%),MDD/勝率為估算值
2627,10:00-10:02,0.0,351.9,32.5%,0,15(20%)/45(15%)/50(20%),MDD/勝率為估算值
2630,10:00-10:02,0.0,342.6,32.5%,0,15(20%)/45(15%)/55(20%),MDD/勝率為估算值
2633,10:00-10:02,0.0,416.1,31.0%,0,15(20%)/45(15%)/60(20%),MDD/勝率為估算值
2636,10:00-10:02,0.0,361.2,32.5%,0,15(20%)/45(20%)/45(20%),MDD/勝率為估算值
2639,10:00-10:02,0.0,356.1,32.5%,0,15(20%)/45(20%)/50(20%),MDD/勝率為估算值
2642,10:00-10:02,0.0,346.8,32.5%,0,15(20%)/45(20%)/55(20%),MDD/勝率為估算值
2645,10:00-10:02,0.0,419.4,31.0%,0,15(20%)/45(20%)/60(20%),MDD/勝率為估算值
2648,10:00-10:02,0.0,364.5,35.0%,0,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
2651,10:00-10:02,0.0,355.5,34.5%,0,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
2654,10:00-10:02,0.0,350.4,34.5%,0,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
2657,10:00-10:02,0.0,341.1,34.5%,0,20(10%)/35(10%)/55(20%),MDD/勝率為估算值
2660,10:00-10:02,0.0,402.6,33.3%,0,20(10%)/35(10%)/60(20%),MDD/勝率為估算值
2663,10:00-10:02,0.0,366.6,35.4%,0,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
2666,10:00-10:02,0.0,357.6,35.4%,0,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
2669,10:00-10:02,0.0,352.5,35.4%,0,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
2672,10:00-10:02,0.0,343.2,35.4%,0,20(10%)/35(15%)/55(20%),MDD/勝率為估算值
2675,10:00-10:02,0.0,404.1,34.7%,0,20(10%)/35(15%)/60(20%),MDD/勝率為估算值
2678,10:00-10:02,0.0,369.9,35.4%,0,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
2681,10:00-10:02,0.0,360.0,35.4%,0,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
2684,10:00-10:02,0.0,354.9,35.4%,0,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
2687,10:00-10:02,0.0,345.6,35.4%,0,20(10%)/35(20%)/55(20%),MDD/勝率為估算值
2690,10:00-10:02,0.0,406.2,34.7%,0,20(10%)/35(20%)/60(20%),MDD/勝率為估算值
2693,10:00-10:02,0.0,371.7,34.7%,0,20(10%)/40(10%)/40(20%),MDD/勝率為估算值
2696,10:00-10:02,0.0,362.7,33.9%,0,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
2699,10:00-10:02,0.0,357.6,33.9%,0,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
2702,10:00-10:02,0.0,348.3,33.9%,0,20(10%)/40(10%)/55(20%),MDD/勝率為估算值
2705,10:00-10:02,0.0,414.0,32.7%,0,20(10%)/40(10%)/60(20%),MDD/勝率為估算值
2708,10:00-10:02,0.0,376.5,34.7%,0,20(10%)/40(15%)/40(20%),MDD/勝率為估算值
2711,10:00-10:02,0.0,367.5,33.9%,0,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
2714,10:00-10:02,0.0,362.4,33.9%,0,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
2717,10:00-10:02,0.0,353.1,33.9%,0,20(10%)/40(15%)/55(20%),MDD/勝率為估算值
2720,10:00-10:02,0.0,418.2,33.2%,0,20(10%)/40(15%)/60(20%),MDD/勝率為估算值
2723,10:00-10:02,0.0,381.0,34.7%,0,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
2726,10:00-10:02,0.0,372.0,33.9%,0,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
2729,10:00-10:02,0.0,366.9,33.9%,0,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
2732,10:00-10:02,0.0,357.6,33.9%,0,20(10%)/40(20%)/55(20%),MDD/勝率為估算值
2735,10:00-10:02,0.0,422.1,33.2%,0,20(10%)/40(20%)/60(20%),MDD/勝率為估算值
2738,10:00-10:02,0.0,416.4,32.5%,0,20(10%)/45(10%)/45(20%),MDD/勝率為估算值
2741,10:00-10:02,0.0,411.3,32.5%,0,20(10%)/45(10%)/50(20%),MDD/勝率為估算值
2744,10:00-10:02,0.0,402.0,32.5%,0,20(10%)/45(10%)/55(20%),MDD/勝率為估算值
2747,10:00-10:02,0.0,430.5,32.0%,0,20(10%)/45(10%)/60(20%),MDD/勝率為估算值
2750,10:00-10:02,0.0,421.5,32.5%,0,20(10%)/45(15%)/45(20%),MDD/勝率為估算值
2753,10:00-10:02,0.0,416.4,32.5%,0,20(10%)/45(15%)/50(20%),MDD/勝率為估算值
2756,10:00-10:02,0.0,407.1,32.5%,0,20(10%)/45(15%)/55(20%),MDD/勝率為估算值
2759,10:00-10:02,0.0,436.5,32.5%,0,20(10%)/45(15%)/60(20%),MDD/勝率為估算值
2762,10:00-10:02,0.0,425.7,32.5%,0,20(10%)/45(20%)/45(20%),MDD/勝率為估算值
2765,10:00-10:02,0.0,420.6,32.5%,0,20(10%)/45(20%)/50(20%),MDD/勝率為估算值
2768,10:00-10:02,0.0,411.3,32.5%,0,20(10%)/45(20%)/55(20%),MDD/勝率為估算值
2771,10:00-10:02,0.0,480.0,31.7%,0,20(10%)/45(20%)/60(20%),MDD/勝率為估算值
2774,10:00-10:02,0.0,366.6,34.7%,0,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
2777,10:00-10:02,0.0,357.6,33.9%,0,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
2780,10:00-10:02,0.0,352.5,33.9%,0,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
2783,10:00-10:02,0.0,343.2,33.9%,0,20(15%)/35(10%)/55(20%),MDD/勝率為估算值
2786,10:00-10:02,0.0,404.4,32.5%,0,20(15%)/35(10%)/60(20%),MDD/勝率為估算值
2789,10:00-10:02,0.0,368.7,35.0%,0,20(15%)/35(15%)/40(20%),MDD/勝率為估算值
2792,10:00-10:02,0.0,359.7,34.5%,0,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
2795,10:00-10:02,0.0,354.6,34.5%,0,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
2798,10:00-10:02,0.0,345.3,34.5%,0,20(15%)/35(15%)/55(20%),MDD/勝率為估算值
2801,10:00-10:02,0.0,405.9,33.3%,0,20(15%)/35(15%)/60(20%),MDD/勝率為估算值
2804,10:00-10:02,0.0,372.9,35.4%,0,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
2807,10:00-10:02,0.0,362.1,35.4%,0,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
2810,10:00-10:02,0.0,357.0,35.4%,0,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
2813,10:00-10:02,0.0,347.7,35.4%,0,20(15%)/35(20%)/55(20%),MDD/勝率為估算值
2816,10:00-10:02,0.0,408.3,34.7%,0,20(15%)/35(20%)/60(20%),MDD/勝率為估算值
2819,10:00-10:02,0.0,372.3,34.7%,0,20(15%)/40(10%)/40(20%),MDD/勝率為估算值
2822,10:00-10:02,0.0,363.3,33.9%,0,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
2825,10:00-10:02,0.0,358.2,33.9%,0,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
2828,10:00-10:02,0.0,348.9,33.9%,0,20(15%)/40(10%)/55(20%),MDD/勝率為估算值
2831,10:00-10:02,0.0,414.3,32.5%,0,20(15%)/40(10%)/60(20%),MDD/勝率為估算值
2834,10:00-10:02,0.0,377.1,34.7%,0,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
2837,10:00-10:02,0.0,368.1,33.9%,0,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
2840,10:00-10:02,0.0,363.0,33.9%,0,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
2843,10:00-10:02,0.0,353.7,33.9%,0,20(15%)/40(15%)/55(20%),MDD/勝率為估算值
2846,10:00-10:02,0.0,418.5,32.7%,0,20(15%)/40(15%)/60(20%),MDD/勝率為估算值
2849,10:00-10:02,0.0,382.2,34.7%,0,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
2852,10:00-10:02,0.0,372.6,33.9%,0,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
2855,10:00-10:02,0.0,367.5,33.9%,0,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
2858,10:00-10:02,0.0,358.2,33.9%,0,20(15%)/40(20%)/55(20%),MDD/勝率為估算值
2861,10:00-10:02,0.0,422.7,33.2%,0,20(15%)/40(20%)/60(20%),MDD/勝率為估算值
2864,10:00-10:02,0.0,415.5,32.5%,0,20(15%)/45(10%)/45(20%),MDD/勝率為估算值
2867,10:00-10:02,0.0,410.4,32.5%,0,20(15%)/45(10%)/50(20%),MDD/勝率為估算值
2870,10:00-10:02,0.0,401.1,32.5%,0,20(15%)/45(10%)/55(20%),MDD/勝率為估算值
2873,10:00-10:02,0.0,430.2,31.7%,0,20(15%)/45(10%)/60(20%),MDD/勝率為估算值
2876,10:00-10:02,0.0,420.6,32.5%,0,20(15%)/45(15%)/45(20%),MDD/勝率為估算值
2879,10:00-10:02,0.0,415.5,32.5%,0,20(15%)/45(15%)/50(20%),MDD/勝率為估算值
2882,10:00-10:02,0.0,406.2,32.5%,0,20(15%)/45(15%)/55(20%),MDD/勝率為估算值
2885,10:00-10:02,0.0,436.2,32.0%,0,20(15%)/45(15%)/60(20%),MDD/勝率為估算值
2888,10:00-10:02,0.0,424.8,32.5%,0,20(15%)/45(20%)/45(20%),MDD/勝率為估算值
2891,10:00-10:02,0.0,419.7,32.5%,0,20(15%)/45(20%)/50(20%),MDD/勝率為估算值
2894,10:00-10:02,0.0,410.4,32.5%,0,20(15%)/45(20%)/55(20%),MDD/勝率為估算值
2897,10:00-10:02,0.0,479.1,31.7%,0,20(15%)/45(20%)/60(20%),MDD/勝率為估算值
2900,10:00-10:02,0.0,367.8,34.7%,0,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
2903,10:00-10:02,0.0,358.8,33.9%,0,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
2906,10:00-10:02,0.0,353.7,33.9%,0,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
2909,10:00-10:02,0.0,344.4,33.9%,0,20(20%)/35(10%)/55(20%),MDD/勝率為估算值
2912,10:00-10:02,0.0,405.3,32.5%,0,20(20%)/35(10%)/60(20%),MDD/勝率為估算值
2915,10:00-10:02,0.0,370.5,34.7%,0,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
2918,10:00-10:02,0.0,360.6,33.9%,0,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
2921,10:00-10:02,0.0,355.5,33.9%,0,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
2924,10:00-10:02,0.0,346.2,33.9%,0,20(20%)/35(15%)/55(20%),MDD/勝率為估算值
2927,10:00-10:02,0.0,406.8,32.5%,0,20(20%)/35(15%)/60(20%),MDD/勝率為估算值
2930,10:00-10:02,0.0,375.3,35.0%,0,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
2933,10:00-10:02,0.0,363.3,34.5%,0,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
2936,10:00-10:02,0.0,358.2,34.5%,0,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
2939,10:00-10:02,0.0,348.9,34.5%,0,20(20%)/35(20%)/55(20%),MDD/勝率為估算值
2942,10:00-10:02,0.0,409.2,33.3%,0,20(20%)/35(20%)/60(20%),MDD/勝率為估算值
2945,10:00-10:02,0.0,372.3,34.7%,0,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
2948,10:00-10:02,0.0,363.3,33.9%,0,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
2951,10:00-10:02,0.0,358.2,33.9%,0,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
2954,10:00-10:02,0.0,348.9,33.9%,0,20(20%)/40(10%)/55(20%),MDD/勝率為估算值
2957,10:00-10:02,0.0,414.3,32.5%,0,20(20%)/40(10%)/60(20%),MDD/勝率為估算值
2960,10:00-10:02,0.0,377.4,34.7%,0,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
2963,10:00-10:02,0.0,368.1,33.9%,0,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
2966,10:00-10:02,0.0,363.0,33.9%,0,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
2969,10:00-10:02,0.0,353.7,33.9%,0,20(20%)/40(15%)/55(20%),MDD/勝率為估算值
2972,10:00-10:02,0.0,418.2,32.5%,0,20(20%)/40(15%)/60(20%),MDD/勝率為估算值
2975,10:00-10:02,0.0,382.8,34.7%,0,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
2978,10:00-10:02,0.0,372.6,33.9%,0,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
2981,10:00-10:02,0.0,367.5,33.9%,0,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
2984,10:00-10:02,0.0,358.2,33.9%,0,20(20%)/40(20%)/55(20%),MDD/勝率為估算值
2987,10:00-10:02,0.0,422.4,32.7%,0,20(20%)/40(20%)/60(20%),MDD/勝率為估算值
2990,10:00-10:02,0.0,414.6,32.5%,0,20(20%)/45(10%)/45(20%),MDD/勝率為估算值
2993,10:00-10:02,0.0,409.5,32.5%,0,20(20%)/45(10%)/50(20%),MDD/勝率為估算值
2996,10:00-10:02,0.0,400.2,32.5%,0,20(20%)/45(10%)/55(20%),MDD/勝率為估算值
2999,10:00-10:02,0.0,429.9,31.7%,0,20(20%)/45(10%)/60(20%),MDD/勝率為估算值
3002,10:00-10:02,0.0,419.7,32.5%,0,20(20%)/45(15%)/45(20%),MDD/勝率為估算值
3005,10:00-10:02,0.0,414.6,32.5%,0,20(20%)/45(15%)/50(20%),MDD/勝率為估算值
3008,10:00-10:02,0.0,405.3,32.5%,0,20(20%)/45(15%)/55(20%),MDD/勝率為估算值
3011,10:00-10:02,0.0,474.6,31.0%,0,20(20%)/45(15%)/60(20%),MDD/勝率為估算值
3014,10:00-10:02,0.0,423.9,32.5%,0,20(20%)/45(20%)/45(20%),MDD/勝率為估算值
3017,10:00-10:02,0.0,418.8,32.5%,0,20(20%)/45(20%)/50(20%),MDD/勝率為估算值
3020,10:00-10:02,0.0,409.5,32.5%,0,20(20%)/45(20%)/55(20%),MDD/勝率為估算值
3023,10:00-10:02,0.0,477.9,31.2%,0,20(20%)/45(20%)/60(20%),MDD/勝率為估算值
3026,10:00-10:02,0.0,380.4,36.0%,0,25(10%)/35(10%)/40(20%),MDD/勝率為估算值
