實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
4126,10:30-10:32,0.0,357.5,37.2%,0,20(20%)/45(10%)/50(20%),MDD/勝率為估算值
4129,10:30-10:32,0.0,371.7,36.3%,0,20(20%)/45(10%)/55(20%),MDD/勝率為估算值
4132,10:30-10:32,0.0,431.5,35.5%,0,20(20%)/45(10%)/60(20%),MDD/勝率為估算值
4135,10:30-10:32,0.0,448.6,37.2%,0,20(20%)/45(15%)/45(20%),MDD/勝率為估算值
4138,10:30-10:32,0.0,399.0,37.2%,0,20(20%)/45(15%)/50(20%),MDD/勝率為估算值
4141,10:30-10:32,0.0,401.8,36.3%,0,20(20%)/45(15%)/55(20%),MDD/勝率為估算值
4144,10:30-10:32,0.0,471.6,35.5%,0,20(20%)/45(15%)/60(20%),MDD/勝率為估算值
4147,10:30-10:32,0.0,482.3,37.2%,0,20(20%)/45(20%)/45(20%),MDD/勝率為估算值
4150,10:30-10:32,0.0,432.7,37.2%,0,20(20%)/45(20%)/50(20%),MDD/勝率為估算值
4153,10:30-10:32,0.0,435.6,36.3%,0,20(20%)/45(20%)/55(20%),MDD/勝率為估算值
4156,10:30-10:32,0.0,504.0,35.5%,0,20(20%)/45(20%)/60(20%),MDD/勝率為估算值
4159,10:30-10:32,0.0,290.7,40.5%,0,25(10%)/35(10%)/40(20%),MDD/勝率為估算值
4162,10:30-10:32,0.0,296.7,40.0%,0,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
4165,10:30-10:32,0.0,295.2,39.5%,0,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
4168,10:30-10:32,0.0,308.4,39.1%,0,25(10%)/35(10%)/55(20%),MDD/勝率為估算值
4171,10:30-10:32,0.0,319.9,38.2%,0,25(10%)/35(10%)/60(20%),MDD/勝率為估算值
4174,10:30-10:32,0.0,294.0,40.5%,0,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
4177,10:30-10:32,0.0,307.1,40.5%,0,25(10%)/35(15%)/45(20%),MDD/勝率為估算值
4180,10:30-10:32,0.0,298.5,40.5%,0,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
4183,10:30-10:32,0.0,314.4,40.5%,0,25(10%)/35(15%)/55(20%),MDD/勝率為估算值
4186,10:30-10:32,0.0,351.8,39.6%,0,25(10%)/35(15%)/60(20%),MDD/勝率為估算值
4189,10:30-10:32,0.0,323.4,40.5%,0,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
4192,10:30-10:32,0.0,343.9,40.5%,0,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
4195,10:30-10:32,0.0,323.3,40.5%,0,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
4198,10:30-10:32,0.0,325.0,40.5%,0,25(10%)/35(20%)/55(20%),MDD/勝率為估算值
4201,10:30-10:32,0.0,383.8,39.6%,0,25(10%)/35(20%)/60(20%),MDD/勝率為估算值
4204,10:30-10:32,0.0,274.8,38.8%,0,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
4207,10:30-10:32,0.0,282.9,38.3%,0,25(10%)/40(10%)/45(20%),MDD/勝率為估算值
4210,10:30-10:32,0.0,279.3,38.3%,0,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
4213,10:30-10:32,0.0,282.6,38.3%,0,25(10%)/40(10%)/55(20%),MDD/勝率為估算值
4216,10:30-10:32,0.0,269.7,37.5%,0,25(10%)/40(10%)/60(20%),MDD/勝率為估算值
4219,10:30-10:32,0.0,279.0,38.8%,0,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
4222,10:30-10:32,0.0,287.1,38.8%,0,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
4225,10:30-10:32,0.0,283.5,38.8%,0,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
4228,10:30-10:32,0.0,291.6,38.8%,0,25(10%)/40(15%)/55(20%),MDD/勝率為估算值
4231,10:30-10:32,0.0,288.0,38.0%,0,25(10%)/40(15%)/60(20%),MDD/勝率為估算值
4234,10:30-10:32,0.0,282.6,38.8%,0,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
4237,10:30-10:32,0.0,301.3,38.8%,0,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
4240,10:30-10:32,0.0,0.0,43.1%,0,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
4243,10:30-10:32,0.0,299.7,38.8%,0,25(10%)/40(20%)/55(20%),MDD/勝率為估算值
4246,10:30-10:32,0.0,327.1,38.0%,0,25(10%)/40(20%)/60(20%),MDD/勝率為估算值
4249,10:30-10:32,0.0,317.4,37.2%,0,25(10%)/45(10%)/45(20%),MDD/勝率為估算值
4252,10:30-10:32,0.0,314.1,37.2%,0,25(10%)/45(10%)/50(20%),MDD/勝率為估算值
4255,10:30-10:32,0.0,331.8,37.2%,0,25(10%)/45(10%)/55(20%),MDD/勝率為估算值
4258,10:30-10:32,0.0,318.9,36.3%,0,25(10%)/45(10%)/60(20%),MDD/勝率為估算值
4261,10:30-10:32,0.0,330.9,37.2%,0,25(10%)/45(15%)/45(20%),MDD/勝率為估算值
4264,10:30-10:32,0.0,321.6,37.2%,0,25(10%)/45(15%)/50(20%),MDD/勝率為估算值
4267,10:30-10:32,0.0,339.3,37.2%,0,25(10%)/45(15%)/55(20%),MDD/勝率為估算值
4270,10:30-10:32,0.0,358.1,36.3%,0,25(10%)/45(15%)/60(20%),MDD/勝率為估算值
4273,10:30-10:32,0.0,365.8,37.2%,0,25(10%)/45(20%)/45(20%),MDD/勝率為估算值
4276,10:30-10:32,0.0,328.2,37.2%,0,25(10%)/45(20%)/50(20%),MDD/勝率為估算值
4279,10:30-10:32,0.0,345.9,37.2%,0,25(10%)/45(20%)/55(20%),MDD/勝率為估算值
4282,10:30-10:32,0.0,391.6,36.3%,0,25(10%)/45(20%)/60(20%),MDD/勝率為估算值
4285,10:30-10:32,0.0,296.9,39.6%,0,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
4288,10:30-10:32,0.0,319.8,38.8%,0,25(15%)/35(10%)/45(20%),MDD/勝率為估算值
4291,10:30-10:32,0.0,301.3,38.0%,0,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
4294,10:30-10:32,0.0,310.8,37.2%,0,25(15%)/35(10%)/55(20%),MDD/勝率為估算值
4297,10:30-10:32,0.0,368.4,36.3%,0,25(15%)/35(10%)/60(20%),MDD/勝率為估算值
4300,10:30-10:32,0.0,334.2,39.6%,0,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
4303,10:30-10:32,0.0,355.9,39.2%,0,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
4306,10:30-10:32,0.0,336.4,38.7%,0,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
4309,10:30-10:32,0.0,340.4,38.2%,0,25(15%)/35(15%)/55(20%),MDD/勝率為估算值
4312,10:30-10:32,0.0,399.7,37.4%,0,25(15%)/35(15%)/60(20%),MDD/勝率為估算值
4315,10:30-10:32,0.0,371.6,39.6%,0,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
4318,10:30-10:32,0.0,392.1,39.6%,0,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
4321,10:30-10:32,0.0,371.5,39.6%,0,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
4324,10:30-10:32,0.0,373.3,39.6%,0,25(15%)/35(20%)/55(20%),MDD/勝率為估算值
4327,10:30-10:32,0.0,433.6,38.8%,0,25(15%)/35(20%)/60(20%),MDD/勝率為估算值
4330,10:30-10:32,0.0,275.1,38.0%,0,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
4333,10:30-10:32,0.0,286.2,37.2%,0,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
4336,10:30-10:32,0.0,281.7,37.2%,0,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
4339,10:30-10:32,0.0,285.0,37.2%,0,25(15%)/40(10%)/55(20%),MDD/勝率為估算值
4342,10:30-10:32,0.0,297.4,36.3%,0,25(15%)/40(10%)/60(20%),MDD/勝率為估算值
4345,10:30-10:32,0.0,289.9,38.0%,0,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
4348,10:30-10:32,0.0,311.6,37.5%,0,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
4351,10:30-10:32,0.0,285.9,37.5%,0,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
4354,10:30-10:32,0.0,294.0,37.5%,0,25(15%)/40(15%)/55(20%),MDD/勝率為估算值
4357,10:30-10:32,0.0,337.9,36.7%,0,25(15%)/40(15%)/60(20%),MDD/勝率為估算值
4360,10:30-10:32,0.0,330.9,38.0%,0,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
4363,10:30-10:32,0.0,351.3,38.0%,0,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
4366,10:30-10:32,0.0,301.7,38.0%,0,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
4369,10:30-10:32,0.0,304.6,38.0%,0,25(15%)/40(20%)/55(20%),MDD/勝率為估算值
4372,10:30-10:32,0.0,376.3,37.2%,0,25(15%)/40(20%)/60(20%),MDD/勝率為估算值
4375,10:30-10:32,0.0,336.8,36.3%,0,25(15%)/45(10%)/45(20%),MDD/勝率為估算值
4378,10:30-10:32,0.0,315.6,36.3%,0,25(15%)/45(10%)/50(20%),MDD/勝率為估算值
4381,10:30-10:32,0.0,333.3,36.3%,0,25(15%)/45(10%)/55(20%),MDD/勝率為估算值
4384,10:30-10:32,0.0,364.5,35.5%,0,25(15%)/45(10%)/60(20%),MDD/勝率為估算值
4387,10:30-10:32,0.0,378.8,36.3%,0,25(15%)/45(15%)/45(20%),MDD/勝率為估算值
4390,10:30-10:32,0.0,329.1,36.3%,0,25(15%)/45(15%)/50(20%),MDD/勝率為估算值
4393,10:30-10:32,0.0,340.8,36.3%,0,25(15%)/45(15%)/55(20%),MDD/勝率為估算值
4396,10:30-10:32,0.0,405.1,35.5%,0,25(15%)/45(15%)/60(20%),MDD/勝率為估算值
4399,10:30-10:32,0.0,414.1,36.3%,0,25(15%)/45(20%)/45(20%),MDD/勝率為估算值
4402,10:30-10:32,0.0,363.3,36.3%,0,25(15%)/45(20%)/50(20%),MDD/勝率為估算值
4405,10:30-10:32,0.0,366.2,36.3%,0,25(15%)/45(20%)/55(20%),MDD/勝率為估算值
4408,10:30-10:32,0.0,437.9,35.5%,0,25(15%)/45(20%)/60(20%),MDD/勝率為估算值
4411,10:30-10:32,0.0,323.5,39.6%,0,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
4414,10:30-10:32,0.0,346.3,38.8%,0,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
4417,10:30-10:32,0.0,327.8,38.0%,0,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
4420,10:30-10:32,0.0,334.2,37.2%,0,25(20%)/35(10%)/55(20%),MDD/勝率為估算值
4423,10:30-10:32,0.0,394.0,36.3%,0,25(20%)/35(10%)/60(20%),MDD/勝率為估算值
4426,10:30-10:32,0.0,360.8,39.6%,0,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
4429,10:30-10:32,0.0,382.4,38.8%,0,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
4432,10:30-10:32,0.0,362.9,38.0%,0,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
4435,10:30-10:32,0.0,366.9,37.2%,0,25(20%)/35(15%)/55(20%),MDD/勝率為估算值
4438,10:30-10:32,0.0,427.5,36.3%,0,25(20%)/35(15%)/60(20%),MDD/勝率為估算值
4441,10:30-10:32,0.0,398.2,39.6%,0,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
4444,10:30-10:32,0.0,418.6,39.2%,0,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
4447,10:30-10:32,0.0,398.9,38.7%,0,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
4450,10:30-10:32,0.0,399.8,38.2%,0,25(20%)/35(20%)/55(20%),MDD/勝率為估算值
4453,10:30-10:32,0.0,468.2,37.4%,0,25(20%)/35(20%)/60(20%),MDD/勝率為估算值
4456,10:30-10:32,0.0,275.7,38.0%,0,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
4459,10:30-10:32,0.0,295.4,37.2%,0,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
4462,10:30-10:32,0.0,285.0,37.2%,0,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
4465,10:30-10:32,0.0,288.6,37.2%,0,25(20%)/40(10%)/55(20%),MDD/勝率為估算值
4468,10:30-10:32,0.0,322.2,36.3%,0,25(20%)/40(10%)/60(20%),MDD/勝率為估算值
4471,10:30-10:32,0.0,315.6,38.0%,0,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
4474,10:30-10:32,0.0,337.2,37.2%,0,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
4477,10:30-10:32,0.0,289.2,37.2%,0,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
4480,10:30-10:32,0.0,297.6,37.2%,0,25(20%)/40(15%)/55(20%),MDD/勝率為估算值
4483,10:30-10:32,0.0,362.7,36.3%,0,25(20%)/40(15%)/60(20%),MDD/勝率為估算值
4486,10:30-10:32,0.0,356.5,38.0%,0,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
4489,10:30-10:32,0.0,381.5,37.5%,0,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
4492,10:30-10:32,0.0,327.4,37.5%,0,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
4495,10:30-10:32,0.0,330.2,37.5%,0,25(20%)/40(20%)/55(20%),MDD/勝率為估算值
4498,10:30-10:32,0.0,401.0,36.7%,0,25(20%)/40(20%)/60(20%),MDD/勝率為估算值
4501,10:30-10:32,0.0,359.9,36.3%,0,25(20%)/45(10%)/45(20%),MDD/勝率為估算值
4504,10:30-10:32,0.0,318.6,36.3%,0,25(20%)/45(10%)/50(20%),MDD/勝率為估算值
4507,10:30-10:32,0.0,336.3,36.3%,0,25(20%)/45(10%)/55(20%),MDD/勝率為估算值
4510,10:30-10:32,0.0,386.7,35.5%,0,25(20%)/45(10%)/60(20%),MDD/勝率為估算值
4513,10:30-10:32,0.0,404.5,36.3%,0,25(20%)/45(15%)/45(20%),MDD/勝率為估算值
4516,10:30-10:32,0.0,352.2,36.3%,0,25(20%)/45(15%)/50(20%),MDD/勝率為估算值
4519,10:30-10:32,0.0,355.1,36.3%,0,25(20%)/45(15%)/55(20%),MDD/勝率為估算值
4522,10:30-10:32,0.0,427.3,35.5%,0,25(20%)/45(15%)/60(20%),MDD/勝率為估算值
4525,10:30-10:32,0.0,443.8,36.3%,0,25(20%)/45(20%)/45(20%),MDD/勝率為估算值
4528,10:30-10:32,0.0,386.4,36.3%,0,25(20%)/45(20%)/50(20%),MDD/勝率為估算值
4531,10:30-10:32,0.0,389.3,36.3%,0,25(20%)/45(20%)/55(20%),MDD/勝率為估算值
4534,10:30-10:32,0.0,460.1,35.5%,0,25(20%)/45(20%)/60(20%),MDD/勝率為估算值
2720,10:00-10:02,-0.2,0.2,40.6%,122,20(10%)/40(15%)/60(20%),MDD/勝率為估算值
2724,10:00-10:02,-0.7,0.7,35.0%,85,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
1628,09:30-09:32,-1.3,1.3,47.6%,111,20(10%)/45(20%)/45(20%),MDD/勝率為估算值
3366,10:00-10:02,-2.2,2.2,31.2%,84,25(20%)/40(20%)/60(20%),MDD/勝率為估算值
1382,09:30-09:32,-2.4,2.4,45.6%,111,15(15%)/45(20%)/55(20%),MDD/勝率為估算值
2999,10:00-10:02,-2.7,2.7,38.8%,122,20(20%)/45(10%)/60(20%),MDD/勝率為估算值
2387,10:00-10:02,-2.9,2.9,39.7%,122,15(10%)/45(20%)/50(20%),MDD/勝率為估算值
3228,10:00-10:02,-2.9,2.9,35.0%,85,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
1739,09:30-09:32,-3.1,3.1,44.6%,111,20(15%)/45(10%)/60(20%),MDD/勝率為估算值
1496,09:30-09:32,-4.1,4.1,44.6%,111,15(20%)/45(15%)/55(20%),MDD/勝率為估算值
2126,09:30-09:32,-4.5,4.5,48.0%,110,25(15%)/45(15%)/55(20%),MDD/勝率為估算值
3038,10:00-10:02,-4.9,4.9,41.9%,118,25(10%)/35(10%)/60(20%),MDD/勝率為估算值
2231,09:30-09:32,-5.2,5.2,47.9%,108,25(20%)/40(20%)/60(20%),MDD/勝率為估算值
3360,10:00-10:02,-6.0,6.0,33.0%,85,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
2964,10:00-10:02,-6.8,6.8,33.0%,85,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
2411,10:00-10:02,-7.0,7.0,42.4%,122,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
2549,10:00-10:02,-9.3,9.3,38.8%,122,15(20%)/35(15%)/60(20%),MDD/勝率為估算值
3255,10:00-10:02,-9.3,9.3,32.3%,85,25(15%)/45(15%)/45(20%),MDD/勝率為估算值
2123,09:30-09:32,-9.7,9.7,48.6%,111,25(15%)/45(15%)/50(20%),MDD/勝率為估算值
2727,10:00-10:02,-10.7,10.7,33.0%,85,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
2808,10:00-10:02,-11.1,11.1,35.7%,85,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
2679,10:00-10:02,-11.3,11.3,37.1%,85,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
2624,10:00-10:02,-11.4,11.4,39.7%,122,15(20%)/45(15%)/45(20%),MDD/勝率為估算值
1281,09:30-09:32,-11.6,11.6,42.5%,78,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
2429,10:00-10:02,-12.8,12.8,42.4%,122,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
3021,10:00-10:02,-12.8,12.8,32.3%,85,20(20%)/45(20%)/55(20%),MDD/勝率為估算值
3231,10:00-10:02,-12.9,12.9,33.0%,85,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
2751,10:00-10:02,-13.3,13.3,32.3%,85,20(10%)/45(15%)/45(20%),MDD/勝率為估算值
3309,10:00-10:02,-13.6,13.6,37.0%,83,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
2243,09:30-09:32,-13.8,13.8,45.6%,111,25(20%)/45(10%)/60(20%),MDD/勝率為估算值
2756,10:00-10:02,-15.3,15.3,39.7%,122,20(10%)/45(15%)/55(20%),MDD/勝率為估算值
2795,10:00-10:02,-15.3,15.3,42.2%,120,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
1832,09:30-09:32,-16.8,16.8,46.6%,111,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
1305,09:30-09:32,-17.2,17.2,40.8%,79,15(15%)/35(20%)/60(20%),MDD/勝率為估算值
2813,10:00-10:02,-17.9,17.9,43.3%,122,20(15%)/35(20%)/55(20%),MDD/勝率為估算值
1838,09:30-09:32,-18.1,18.1,44.6%,111,20(20%)/40(15%)/60(20%),MDD/勝率為估算值
1724,09:30-09:32,-18.9,18.9,47.6%,111,20(15%)/40(20%)/55(20%),MDD/勝率為估算值
2801,10:00-10:02,-19.2,19.2,40.7%,119,20(15%)/35(15%)/60(20%),MDD/勝率為估算值
3150,10:00-10:02,-22.4,22.4,30.9%,85,25(10%)/45(20%)/60(20%),MDD/勝率為估算值
2648,10:00-10:02,-24.0,24.0,42.7%,121,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
2916,10:00-10:02,-24.2,24.2,36.4%,85,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
1736,09:30-09:32,-24.4,24.4,45.6%,111,20(15%)/45(10%)/55(20%),MDD/勝率為估算值
2471,10:00-10:02,-24.9,24.9,42.4%,122,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
3006,10:00-10:02,-25.0,25.0,32.3%,85,20(20%)/45(15%)/50(20%),MDD/勝率為估算值
2759,10:00-10:02,-26.2,26.2,39.7%,122,20(10%)/45(15%)/60(20%),MDD/勝率為估算值
2393,10:00-10:02,-26.9,26.9,37.9%,122,15(10%)/45(20%)/60(20%),MDD/勝率為估算值
2600,10:00-10:02,-29.4,29.4,41.5%,122,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
3390,10:00-10:02,-29.8,29.8,30.2%,85,25(20%)/45(15%)/60(20%),MDD/勝率為估算值
2513,10:00-10:02,-31.1,31.1,39.7%,122,15(15%)/45(20%)/50(20%),MDD/勝率為估算值
2988,10:00-10:02,-31.4,31.4,31.2%,84,20(20%)/40(20%)/60(20%),MDD/勝率為估算值
2666,10:00-10:02,-33.5,33.5,43.3%,122,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
2840,10:00-10:02,-34.1,34.1,41.5%,122,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
2237,09:30-09:32,-35.0,35.0,47.6%,111,25(20%)/45(10%)/50(20%),MDD/勝率為估算值
2240,09:30-09:32,-35.0,35.0,46.6%,111,25(20%)/45(10%)/55(20%),MDD/勝率為估算值
2982,10:00-10:02,-35.2,35.2,33.0%,85,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
2312,10:00-10:02,-35.3,35.3,39.7%,122,15(10%)/35(20%)/60(20%),MDD/勝率為估算值
3206,10:00-10:02,-36.4,36.4,42.4%,122,25(15%)/40(10%)/55(20%),MDD/勝率為估算值
1754,09:30-09:32,-37.1,37.1,47.6%,111,20(15%)/45(20%)/45(20%),MDD/勝率為估算值
2015,09:30-09:32,-37.1,37.1,48.6%,111,25(10%)/45(20%)/60(20%),MDD/勝率為估算值
3270,10:00-10:02,-37.9,37.9,32.3%,85,25(15%)/45(20%)/50(20%),MDD/勝率為估算值
2228,09:30-09:32,-38.0,38.0,48.4%,109,25(20%)/40(20%)/55(20%),MDD/勝率為估算值
2867,10:00-10:02,-38.5,38.5,39.7%,122,20(15%)/45(10%)/50(20%),MDD/勝率為估算值
2819,10:00-10:02,-38.8,38.8,42.4%,122,20(15%)/40(10%)/40(20%),MDD/勝率為估算值
1158,09:30-09:32,-39.6,39.6,42.9%,79,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
2850,10:00-10:02,-41.5,41.5,35.0%,85,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
2766,10:00-10:02,-41.9,41.9,32.3%,85,20(10%)/45(20%)/50(20%),MDD/勝率為估算值
1176,09:30-09:32,-42.8,42.8,40.8%,79,15(10%)/35(20%)/55(20%),MDD/勝率為估算值
2537,10:00-10:02,-44.2,44.2,42.4%,122,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
1835,09:30-09:32,-45.1,45.1,45.6%,111,20(20%)/40(15%)/55(20%),MDD/勝率為估算值
1152,09:30-09:32,-46.0,46.0,42.9%,79,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
1868,09:30-09:32,-46.9,46.9,46.6%,111,20(20%)/45(15%)/45(20%),MDD/勝率為估算值
3287,10:00-10:02,-47.5,47.5,42.4%,122,25(20%)/35(10%)/55(20%),MDD/勝率為估算值
2877,10:00-10:02,-48.0,48.0,32.3%,85,20(15%)/45(15%)/45(20%),MDD/勝率為估算值
2225,09:30-09:32,-48.4,48.4,49.0%,110,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
2903,10:00-10:02,-49.9,49.9,41.5%,122,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
2555,10:00-10:02,-50.0,50.0,41.8%,121,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
2948,10:00-10:02,-50.7,50.7,41.5%,122,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
2858,10:00-10:02,-51.0,51.0,41.5%,122,20(15%)/40(20%)/55(20%),MDD/勝率為估算值
3141,10:00-10:02,-51.4,51.4,32.3%,85,25(10%)/45(20%)/45(20%),MDD/勝率為估算值
2853,10:00-10:02,-51.5,51.5,33.0%,85,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
2846,10:00-10:02,-51.6,51.6,40.0%,121,20(15%)/40(15%)/60(20%),MDD/勝率為估算值
2519,10:00-10:02,-52.5,52.5,37.9%,122,15(15%)/45(20%)/60(20%),MDD/勝率為估算值
3354,10:00-10:02,-53.2,53.2,35.0%,85,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
3381,10:00-10:02,-53.4,53.4,32.3%,85,25(20%)/45(15%)/45(20%),MDD/勝率為估算值
2690,10:00-10:02,-54.7,54.7,42.4%,122,20(10%)/35(20%)/60(20%),MDD/勝率為估算值
1392,09:30-09:32,-55.6,55.6,41.5%,79,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
2934,10:00-10:02,-55.6,55.6,34.9%,83,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
2805,10:00-10:02,-55.9,55.9,37.1%,85,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
2711,10:00-10:02,-56.0,56.0,41.5%,122,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
2684,10:00-10:02,-56.5,56.5,43.3%,122,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
1170,09:30-09:32,-57.0,57.0,42.9%,79,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
3012,10:00-10:02,-59.0,59.0,30.2%,85,20(20%)/45(15%)/60(20%),MDD/勝率為估算值
2639,10:00-10:02,-59.2,59.2,39.7%,122,15(20%)/45(20%)/50(20%),MDD/勝率為估算值
2882,10:00-10:02,-60.2,60.2,39.7%,122,20(15%)/45(15%)/55(20%),MDD/勝率為估算值
2738,10:00-10:02,-60.6,60.6,39.7%,122,20(10%)/45(10%)/45(20%),MDD/勝率為估算值
1302,09:30-09:32,-61.2,61.2,40.8%,79,15(15%)/35(20%)/55(20%),MDD/勝率為估算值
1284,09:30-09:32,-61.4,61.4,41.4%,77,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
2597,10:00-10:02,-62.2,62.2,42.4%,122,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
3077,10:00-10:02,-63.1,63.1,42.4%,122,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
3276,10:00-10:02,-63.9,63.9,30.9%,85,25(15%)/45(20%)/60(20%),MDD/勝率為估算值
1416,09:30-09:32,-64.4,64.4,38.7%,79,15(20%)/35(15%)/60(20%),MDD/勝率為估算值
3029,10:00-10:02,-65.9,65.9,43.4%,119,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
3158,10:00-10:02,-66.9,66.9,42.4%,122,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
1278,09:30-09:32,-67.7,67.7,42.9%,79,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
2438,10:00-10:02,-68.2,68.2,39.7%,122,15(15%)/35(20%)/60(20%),MDD/勝率為估算值
2012,09:30-09:32,-69.9,69.9,48.6%,111,25(10%)/45(20%)/55(20%),MDD/勝率為估算值
2384,10:00-10:02,-69.9,69.9,39.7%,122,15(10%)/45(20%)/45(20%),MDD/勝率為估算值
2772,10:00-10:02,-70.5,70.5,30.9%,85,20(10%)/45(20%)/60(20%),MDD/勝率為估算值
2885,10:00-10:02,-71.1,71.1,39.1%,121,20(15%)/45(15%)/60(20%),MDD/勝率為估算值
3176,10:00-10:02,-71.5,71.5,43.4%,119,25(15%)/35(15%)/55(20%),MDD/勝率為估算值
2300,10:00-10:02,-72.3,72.3,42.4%,122,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
3357,10:00-10:02,-72.4,72.4,33.0%,85,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
2921,10:00-10:02,-73.0,73.0,41.5%,122,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
2927,10:00-10:02,-74.2,74.2,39.7%,122,20(20%)/35(15%)/60(20%),MDD/勝率為估算值
